k,type,score,label
2,Kmeans,0.212708,0
2,Kmeans,0.028179,1
2,Kmeans,0.13447,0
2,Kmeans,0.083824,1
2,Kmeans,0.05488,1
2,Kmeans,0.217468,0
2,Kmeans,0.177341,0
2,Kmeans,0.027194,1
2,Kmeans,0.135553,0
2,Kmeans,0.20646,0
2,Kmeans,0.026291,1
2,Kmeans,0.003126,1
2,Kmeans,0.194645,0
2,Kmeans,-0.005535,1
2,Kmeans,0.151385,0
2,Kmeans,0.10131,0
2,Kmeans,0.081926,0
2,Kmeans,0.023438,1
2,Kmeans,0.100294,0
2,Kmeans,0.161231,1
2,Kmeans,0.1966,0
2,Kmeans,0.134579,0
2,Kmeans,0.167443,0
2,Kmeans,0.114999,0
2,Kmeans,-0.012125,1
2,Kmeans,0.252776,0
2,Kmeans,0.107142,0
2,Kmeans,0.038894,1
2,Kmeans,0.051147,0
2,Kmeans,0.179792,0
2,Kmeans,0.188583,0
2,Kmeans,0.121627,0
2,Kmeans,0.04625,1
2,Kmeans,0.084974,0
2,Kmeans,0.167533,0
2,Kmeans,0.00265,1
2,Kmeans,0.122657,0
2,Kmeans,0.091102,1
2,Kmeans,0.005784,1
2,Kmeans,0.005458,1
2,Kmeans,0.200957,0
2,Kmeans,-0.04272,1
2,Kmeans,0.137936,0
2,Kmeans,0.161195,0
2,Kmeans,0.100621,0
2,Kmeans,0.221394,0
2,Kmeans,0.105563,0
2,Kmeans,0.1008,0
2,Kmeans,0.014524,1
2,Kmeans,0.1324,1
2,Kmeans,0.100801,1
2,Kmeans,-0.013781,1
2,Kmeans,0.06183,1
2,Kmeans,0.008376,1
2,Kmeans,0.146597,0
2,Kmeans,0.065796,1
2,Kmeans,0.100528,0
2,Kmeans,0.006931,1
2,Kmeans,0.093886,0
2,Kmeans,0.086719,1
2,Kmeans,0.240173,0
2,Kmeans,0.09244,0
2,Kmeans,0.241871,0
2,Kmeans,0.26127,0
2,Kmeans,0.20258,0
2,Kmeans,0.149595,0
2,Kmeans,0.087311,1
2,Kmeans,0.133419,0
2,Kmeans,-0.000142,1
2,Kmeans,0.101193,0
2,Kmeans,0.059047,1
2,Kmeans,-0.032448,1
2,Kmeans,0.24604,0
2,Kmeans,0.125944,1
2,Kmeans,0.086651,1
2,Kmeans,0.04983,1
2,Kmeans,0.136289,1
2,Kmeans,0.275073,0
2,Kmeans,0.085797,0
2,Kmeans,0.191898,0
2,Kmeans,0.182233,1
2,Kmeans,0.097997,1
2,Kmeans,0.133235,1
2,Kmeans,0.010953,1
2,Kmeans,0.034087,1
2,Kmeans,-0.021418,1
2,Kmeans,0.05773,1
2,Kmeans,0.051201,1
2,Kmeans,0.096445,0
2,Kmeans,0.11682,0
2,Kmeans,0.100603,0
2,Kmeans,-0.035178,1
2,Kmeans,-0.035024,1
2,Kmeans,-0.01019,1
2,Kmeans,0.071508,1
2,Kmeans,0.078425,1
2,Kmeans,0.047194,1
2,Kmeans,0.152802,0
2,Kmeans,0.263734,0
2,Kmeans,0.237085,0
2,Kmeans,0.052506,1
2,Kmeans,0.075163,0
2,Kmeans,0.089026,0
2,Kmeans,0.187086,0
2,Kmeans,0.223806,0
2,Kmeans,0.14381,0
2,Kmeans,0.119502,1
2,Kmeans,0.009465,1
2,Kmeans,0.025172,1
2,Kmeans,0.164543,0
2,Kmeans,0.261091,0
2,Kmeans,0.003715,1
2,Kmeans,0.083832,0
2,Kmeans,0.039392,0
2,Kmeans,0.154628,0
2,Kmeans,0.047834,1
2,Kmeans,0.092911,0
2,Kmeans,0.1179,0
2,Kmeans,0.007968,1
2,Kmeans,0.079401,0
2,Kmeans,0.234333,0
2,Kmeans,0.113622,0
2,Kmeans,0.173055,0
2,Kmeans,0.143172,1
2,Kmeans,-0.043385,1
2,Kmeans,0.067485,1
2,Kmeans,0.084105,1
2,Kmeans,0.060702,0
2,Kmeans,0.013277,1
2,Kmeans,0.098404,1
2,Kmeans,0.204521,0
2,Kmeans,0.082301,0
2,Kmeans,0.054399,1
2,Kmeans,0.091084,1
2,Kmeans,0.090616,0
2,Kmeans,0.133798,0
2,Kmeans,0.094641,1
2,Kmeans,0.07829,1
2,Kmeans,0.076933,0
2,Kmeans,0.079371,1
2,Kmeans,0.145674,0
2,Kmeans,0.025148,1
2,Kmeans,0.159409,0
2,Kmeans,0.120202,0
2,Kmeans,0.069009,1
2,Kmeans,0.244987,0
2,Kmeans,0.224218,0
2,Kmeans,-0.032415,1
2,Kmeans,0.039349,1
2,Kmeans,0.138124,0
2,Kmeans,-0.031515,1
2,Kmeans,0.218739,0
2,Kmeans,0.085519,1
2,Kmeans,0.119941,0
2,Kmeans,0.071541,1
2,Kmeans,0.157787,0
2,Kmeans,0.007779,1
2,Kmeans,0.031957,1
2,Kmeans,0.300518,0
2,Kmeans,0.026699,1
2,Kmeans,0.029305,1
2,Kmeans,0.035699,1
2,Kmeans,0.132059,1
2,Kmeans,0.15961,0
2,Kmeans,0.020621,1
2,Kmeans,0.067671,0
2,Kmeans,0.030608,1
2,Kmeans,0.123937,1
2,Kmeans,0.081876,0
2,Kmeans,0.188477,0
2,Kmeans,0.131302,1
2,Kmeans,0.168844,0
2,Kmeans,0.128776,0
2,Kmeans,0.221648,0
2,Kmeans,-0.004017,1
2,Kmeans,0.140006,0
2,Kmeans,0.209176,0
2,Kmeans,0.21848,0
2,Kmeans,0.07873,1
2,Kmeans,0.195481,0
2,Kmeans,0.060236,1
2,Kmeans,0.043812,1
2,Kmeans,0.110289,1
2,Kmeans,0.132625,1
2,Kmeans,0.127759,0
2,Kmeans,0.016117,1
2,Kmeans,0.110186,0
2,Kmeans,0.134505,0
2,Kmeans,0.149423,0
2,Kmeans,0.08337,1
2,Kmeans,0.127875,0
2,Kmeans,-0.028988,1
2,Kmeans,0.242948,0
2,Kmeans,0.279901,0
2,Kmeans,0.082494,1
2,Kmeans,0.002255,1
2,Kmeans,0.097997,0
2,Kmeans,0.243498,0
2,Kmeans,0.144519,1
2,Kmeans,0.175537,0
2,Kmeans,0.033824,0
2,Kmeans,0.004168,1
2,Kmeans,0.269973,0
2,Kmeans,0.079571,0
2,Kmeans,0.22608,0
2,Kmeans,0.238316,0
2,Kmeans,0.150535,1
2,Kmeans,0.018618,1
2,Kmeans,0.116724,1
2,Kmeans,0.204277,0
2,Kmeans,0.070972,1
2,Kmeans,0.078189,1
2,Kmeans,0.098584,1
2,Kmeans,0.124594,0
2,Kmeans,0.178212,0
2,Kmeans,0.095756,1
2,Kmeans,0.152099,0
2,Kmeans,0.12232,1
2,Kmeans,0.117442,1
2,Kmeans,0.23203,0
2,Kmeans,0.242138,0
2,Kmeans,-0.036072,1
2,Kmeans,0.230078,0
2,Kmeans,0.17358,0
2,Kmeans,0.124084,0
2,Kmeans,0.106782,0
2,Kmeans,0.066347,1
2,Kmeans,0.063093,1
2,Kmeans,0.061038,1
2,Kmeans,0.102303,1
2,Kmeans,0.148911,0
2,Kmeans,0.16983,1
2,Kmeans,0.191367,0
2,Kmeans,0.230849,0
2,Kmeans,0.225167,0
2,Kmeans,0.127562,0
2,Kmeans,0.230233,0
2,Kmeans,-0.012186,1
2,Kmeans,0.093652,0
2,Kmeans,0.177173,0
2,Kmeans,0.173047,0
2,Kmeans,-0.019925,1
2,Kmeans,0.18039,0
2,Kmeans,0.215193,0
2,Kmeans,0.089133,1
2,Kmeans,0.097854,1
2,Kmeans,0.171221,1
2,Kmeans,-0.011847,1
2,Kmeans,0.176192,0
2,Kmeans,0.040323,0
2,Kmeans,0.078309,0
2,Kmeans,0.150718,1
2,Kmeans,-0.053973,1
2,Kmeans,0.003632,1
2,Kmeans,0.181395,0
2,Kmeans,0.040438,1
2,Kmeans,0.254607,0
2,Kmeans,0.147916,0
2,Kmeans,0.193321,0
2,Kmeans,0.125138,1
2,Kmeans,0.179207,0
2,Kmeans,0.00227,1
2,Kmeans,0.002891,1
2,Kmeans,0.157875,0
2,Kmeans,0.033661,1
2,Kmeans,0.259073,0
2,Kmeans,0.058093,1
2,Kmeans,-0.03278,1
2,Kmeans,0.246735,0
2,Kmeans,0.064712,0
2,Kmeans,0.023945,1
2,Kmeans,0.209755,0
2,Kmeans,0.001039,1
2,Kmeans,0.119563,1
2,Kmeans,0.133932,0
2,Kmeans,0.065388,0
2,Kmeans,0.065117,0
2,Kmeans,0.140395,1
2,Kmeans,0.168881,0
2,Kmeans,0.032793,0
2,Kmeans,0.049612,1
2,Kmeans,0.224524,0
2,Kmeans,0.20742,0
2,Kmeans,-0.019814,1
2,Kmeans,0.215597,0
2,Kmeans,-0.008306,1
2,Kmeans,0.031084,1
2,Kmeans,0.227067,0
2,Kmeans,0.036263,1
2,Kmeans,0.095232,0
2,Kmeans,0.123078,1
2,Kmeans,0.252025,0
2,Kmeans,0.230248,0
2,Kmeans,0.110124,0
2,Kmeans,0.213284,0
2,Kmeans,-0.015898,1
2,Kmeans,-0.064458,1
2,Kmeans,0.021348,1
2,Kmeans,0.01314,1
2,Kmeans,0.099499,1
2,Kmeans,0.059219,0
2,Kmeans,0.030178,1
2,Kmeans,0.200435,0
2,Kmeans,0.157646,0
2,Kmeans,0.22458,0
2,Kmeans,0.012076,1
2,Kmeans,0.210146,0
2,Kmeans,0.209669,0
2,Kmeans,0.077729,1
2,Kmeans,-0.017217,1
2,Kmeans,0.053625,1
2,Kmeans,0.061615,1
2,Kmeans,0.076665,1
2,Kmeans,0.075592,1
2,Kmeans,0.048344,1
2,Kmeans,0.025328,1
2,Kmeans,0.127624,0
2,Kmeans,0.071198,1
2,Kmeans,0.065315,1
2,Kmeans,0.211006,0
2,Kmeans,0.229619,0
2,Kmeans,0.136526,0
2,Kmeans,0.232795,0
2,Kmeans,0.019145,1
2,Kmeans,0.120431,1
2,Kmeans,0.182753,0
2,Kmeans,0.147845,1
2,Kmeans,0.090225,1
2,Kmeans,0.171001,1
2,Kmeans,0.028784,1
2,Kmeans,0.136078,0
2,Kmeans,0.160761,0
2,Kmeans,0.117429,0
2,Kmeans,0.139112,0
2,Kmeans,0.045797,1
2,Kmeans,0.081381,1
2,Kmeans,0.245046,0
2,Kmeans,0.015148,1
2,Kmeans,-0.006438,1
2,Kmeans,0.198299,0
2,Kmeans,-0.03195,1
2,Kmeans,0.144183,0
2,Kmeans,0.00729,1
2,Kmeans,0.072385,1
2,Kmeans,0.220614,0
2,Kmeans,0.065152,0
2,Kmeans,0.137624,1
2,Kmeans,0.277518,0
2,Kmeans,0.009643,1
2,Kmeans,0.188742,0
2,Kmeans,0.239039,0
2,Kmeans,0.001886,1
2,Kmeans,0.266186,0
2,Kmeans,0.016495,1
2,Kmeans,0.192478,0
2,Kmeans,0.139025,1
2,Kmeans,0.134434,0
2,Kmeans,0.144991,0
2,Kmeans,0.170619,1
2,Kmeans,0.148904,0
2,Kmeans,0.164119,1
2,Kmeans,0.082776,0
2,Kmeans,0.134151,1
2,Kmeans,0.168243,0
2,Kmeans,0.115526,1
2,Kmeans,0.149892,0
2,Kmeans,0.190164,0
2,Kmeans,0.142592,0
2,Kmeans,0.097289,1
2,Kmeans,0.073932,0
2,Kmeans,0.003269,1
2,Kmeans,0.068836,1
2,Kmeans,0.112188,0
2,Kmeans,0.04042,1
2,Kmeans,0.145117,1
2,Kmeans,0.027181,1
2,Kmeans,0.113433,1
2,Kmeans,0.119232,1
2,Kmeans,0.102446,1
2,Kmeans,0.126379,0
2,Kmeans,0.096938,0
2,Kmeans,0.022979,1
2,Kmeans,0.150709,0
2,Kmeans,0.186814,0
2,Kmeans,0.111569,1
2,Kmeans,0.057757,0
2,Kmeans,0.225323,0
2,Kmeans,0.056933,1
2,Kmeans,0.238583,0
2,Kmeans,0.229445,0
2,Kmeans,0.103119,1
2,Kmeans,0.108236,0
2,Kmeans,0.201149,0
2,Kmeans,0.208712,0
2,Kmeans,0.045505,1
2,Kmeans,0.007558,1
2,Kmeans,0.085792,0
2,Kmeans,0.110362,1
2,Kmeans,0.120994,1
2,Kmeans,-0.016564,1
2,Kmeans,0.188095,0
2,Kmeans,0.049442,1
2,Kmeans,0.100148,1
2,Kmeans,0.183346,0
2,Kmeans,0.117034,0
2,Kmeans,0.023369,1
2,Kmeans,0.119904,0
2,Kmeans,0.137729,0
2,Kmeans,0.125467,1
2,Kmeans,0.212359,0
2,Kmeans,0.052397,0
2,Kmeans,0.061805,1
2,Kmeans,0.141004,0
2,Kmeans,0.092813,0
2,Kmeans,0.092912,1
2,Kmeans,0.060441,1
2,Kmeans,0.208284,0
2,Kmeans,0.154434,1
2,Kmeans,0.162818,0
2,Kmeans,0.22384,0
2,Kmeans,0.18618,0
2,Kmeans,0.107564,1
2,Kmeans,0.186924,0
2,Kmeans,-0.002218,1
2,Kmeans,0.105255,1
2,Kmeans,0.196521,0
2,Kmeans,0.105862,1
2,Kmeans,0.079559,1
2,Kmeans,0.130903,0
2,Kmeans,0.184637,1
2,Kmeans,0.008311,1
2,Kmeans,0.093426,0
2,Kmeans,0.178729,0
2,Kmeans,0.087968,1
2,Kmeans,0.081798,0
2,Kmeans,0.239497,0
2,Kmeans,0.050553,0
2,Kmeans,0.182154,0
2,Kmeans,0.001969,1
2,Kmeans,0.02082,1
2,Kmeans,0.134931,1
2,Kmeans,0.082503,0
2,Kmeans,0.185525,0
2,Kmeans,0.198019,0
2,Kmeans,0.084057,0
2,Kmeans,0.269489,0
2,Kmeans,0.222343,0
2,Kmeans,0.128978,0
2,Kmeans,0.112585,1
2,Kmeans,0.170171,1
2,Kmeans,0.275882,0
2,Kmeans,0.09143,1
2,Kmeans,0.10994,1
2,Kmeans,0.155757,0
2,Kmeans,0.137469,1
2,Kmeans,0.033203,1
2,Kmeans,0.19,0
2,Kmeans,0.058208,1
2,Kmeans,-0.070405,1
2,Kmeans,0.100304,1
2,Kmeans,0.159509,1
2,Kmeans,0.070118,1
2,Kmeans,0.24352,0
2,Kmeans,-0.046121,1
2,Kmeans,0.058289,0
2,Kmeans,0.235641,0
2,Kmeans,0.150773,0
2,Kmeans,0.11313,0
2,Kmeans,0.216473,0
2,Kmeans,0.168591,0
2,Kmeans,0.172234,1
2,Kmeans,0.150664,1
2,Kmeans,0.054661,0
2,Kmeans,0.059066,1
2,Kmeans,0.058488,0
2,Kmeans,0.178886,0
2,Kmeans,0.096268,1
2,Kmeans,0.221598,0
2,Kmeans,0.157254,1
2,Kmeans,0.020918,1
2,Kmeans,0.120859,0
2,Kmeans,0.177445,0
2,Kmeans,0.075714,0
2,Kmeans,0.209278,0
2,Kmeans,-0.01216,1
2,Kmeans,0.162914,0
2,Kmeans,0.056651,1
2,Kmeans,0.195387,0
2,Kmeans,0.075434,0
2,Kmeans,0.122657,0
2,Kmeans,0.110085,1
2,Kmeans,0.199513,0
2,Kmeans,0.075737,0
2,Kmeans,0.109056,1
2,Kmeans,-0.045404,1
2,Kmeans,0.198723,0
2,Kmeans,0.138534,0
2,Kmeans,-0.016167,1
2,Kmeans,-0.028597,1
2,Kmeans,0.081583,1
2,Kmeans,0.155014,1
2,Kmeans,0.118015,1
2,Kmeans,-0.029583,1
2,Kmeans,-0.009123,1
2,Kmeans,-0.033159,1
2,Kmeans,0.194783,0
2,Kmeans,0.147757,1
2,Kmeans,0.119514,0
2,Kmeans,0.133473,1
2,Kmeans,0.111783,1
2,Kmeans,0.123816,1
2,Kmeans,0.233493,0
2,Kmeans,0.085535,0
2,Kmeans,0.110379,1
2,Kmeans,0.166822,0
2,Kmeans,0.092625,1
2,Kmeans,0.117677,0
2,Kmeans,-0.043841,1
2,Kmeans,0.064084,0
2,Kmeans,0.123962,0
2,Kmeans,0.111921,1
2,Kmeans,0.018869,1
2,Kmeans,0.022885,1
2,Kmeans,0.041649,0
2,Kmeans,0.184063,0
2,Kmeans,0.087603,0
2,Kmeans,0.056058,1
2,Kmeans,0.157379,0
2,Kmeans,0.061562,1
2,Kmeans,0.030234,1
2,Kmeans,0.108762,1
2,Kmeans,0.196619,0
2,Kmeans,0.215027,0
2,Kmeans,0.125966,0
2,Kmeans,0.158046,1
2,Kmeans,0.126595,0
2,Kmeans,0.247105,0
2,Kmeans,0.105099,0
2,Kmeans,0.11969,1
2,Kmeans,0.206361,0
2,Kmeans,0.189949,0
2,Kmeans,0.212074,0
2,Kmeans,-0.012426,1
2,Kmeans,0.069111,1
2,Kmeans,0.095099,1
2,Kmeans,0.072171,1
2,Kmeans,0.08764,1
2,Kmeans,0.121651,1
2,Kmeans,0.111926,1
2,Kmeans,0.052551,1
2,Kmeans,0.123936,1
2,Kmeans,0.140167,0
2,Kmeans,0.142138,0
2,Kmeans,0.14862,1
2,Kmeans,-0.000982,1
2,Kmeans,0.058779,1
2,Kmeans,0.198315,1
2,Kmeans,0.209407,0
