k,type,score,label
2,Kmeans,0.19529,1
2,Kmeans,0.103186,0
2,Kmeans,0.04571,0
2,Kmeans,0.206417,0
2,Kmeans,0.253479,0
2,Kmeans,0.107262,0
2,Kmeans,0.339427,1
2,Kmeans,-0.000769,0
2,Kmeans,0.447926,1
2,Kmeans,0.139871,1
2,Kmeans,0.142003,1
2,Kmeans,0.446534,1
2,Kmeans,0.148014,1
2,Kmeans,0.114398,0
2,Kmeans,0.392524,1
2,Kmeans,0.170522,1
2,Kmeans,0.270034,0
2,Kmeans,0.193601,0
2,Kmeans,0.468836,1
2,Kmeans,0.246048,1
2,Kmeans,0.30372,0
2,Kmeans,0.419984,1
2,Kmeans,0.449378,1
2,Kmeans,0.327886,1
2,Kmeans,0.428757,1
2,Kmeans,0.367968,0
2,Kmeans,0.156539,0
2,Kmeans,0.458771,1
2,Kmeans,0.356376,1
2,Kmeans,0.353323,0
2,Kmeans,0.479808,1
2,Kmeans,0.348394,0
2,Kmeans,0.28533,0
2,Kmeans,0.405045,1
2,Kmeans,0.438542,1
2,Kmeans,0.046882,0
2,Kmeans,0.446368,1
2,Kmeans,0.388399,0
2,Kmeans,0.178677,1
2,Kmeans,0.392141,0
2,Kmeans,0.206716,0
2,Kmeans,0.173255,1
2,Kmeans,0.080975,1
2,Kmeans,0.326721,1
2,Kmeans,0.44078,1
2,Kmeans,0.234959,0
2,Kmeans,0.42554,0
2,Kmeans,0.299079,1
2,Kmeans,0.02613,0
2,Kmeans,0.193291,0
2,Kmeans,0.207035,0
2,Kmeans,0.262444,0
2,Kmeans,0.312135,0
2,Kmeans,0.016936,0
2,Kmeans,0.280426,0
2,Kmeans,0.109189,0
2,Kmeans,0.074595,1
2,Kmeans,0.1192,0
2,Kmeans,0.283648,0
2,Kmeans,0.438063,1
2,Kmeans,0.334235,0
2,Kmeans,0.137354,0
2,Kmeans,0.063708,1
2,Kmeans,0.1188,0
2,Kmeans,0.456857,1
2,Kmeans,0.343436,1
2,Kmeans,0.45015,1
2,Kmeans,0.220848,1
2,Kmeans,0.153902,1
2,Kmeans,0.045882,1
2,Kmeans,0.427134,1
2,Kmeans,0.374682,0
2,Kmeans,0.360432,0
2,Kmeans,0.423003,0
2,Kmeans,0.31831,0
2,Kmeans,0.440062,1
2,Kmeans,0.260518,0
2,Kmeans,0.397381,0
2,Kmeans,0.018626,0
2,Kmeans,0.161267,0
2,Kmeans,0.454386,1
2,Kmeans,0.221547,0
2,Kmeans,0.402075,1
2,Kmeans,0.411778,0
2,Kmeans,0.343835,0
2,Kmeans,0.386208,0
2,Kmeans,-0.010953,0
2,Kmeans,0.437312,1
2,Kmeans,0.266738,0
2,Kmeans,0.136738,1
2,Kmeans,0.310794,1
2,Kmeans,0.068022,1
2,Kmeans,0.429596,1
2,Kmeans,0.44535,1
2,Kmeans,0.335447,0
2,Kmeans,-0.009929,0
2,Kmeans,0.205614,1
2,Kmeans,0.131027,0
2,Kmeans,0.307912,1
2,Kmeans,0.426213,1
2,Kmeans,0.4432,1
2,Kmeans,0.401491,1
2,Kmeans,0.221547,0
2,Kmeans,0.067854,1
2,Kmeans,0.454734,1
2,Kmeans,0.427646,1
2,Kmeans,0.467117,1
2,Kmeans,0.402322,1
2,Kmeans,0.32859,0
2,Kmeans,0.394497,0
2,Kmeans,0.441953,1
2,Kmeans,0.101883,1
2,Kmeans,0.206357,1
2,Kmeans,0.311169,1
2,Kmeans,0.17675,0
2,Kmeans,0.240703,1
2,Kmeans,0.423781,1
2,Kmeans,0.418922,0
2,Kmeans,0.393282,1
2,Kmeans,0.386333,1
2,Kmeans,0.294606,0
2,Kmeans,0.20395,1
2,Kmeans,0.219594,1
2,Kmeans,0.386447,0
2,Kmeans,0.199791,1
2,Kmeans,0.425341,1
2,Kmeans,0.458935,1
2,Kmeans,0.359791,0
2,Kmeans,0.302868,0
2,Kmeans,0.095268,1
2,Kmeans,0.424313,1
2,Kmeans,0.347265,0
2,Kmeans,0.357241,0
2,Kmeans,0.392424,0
2,Kmeans,0.037126,0
2,Kmeans,0.248975,0
2,Kmeans,0.280323,1
2,Kmeans,0.348717,0
2,Kmeans,0.229222,0
2,Kmeans,0.104587,1
2,Kmeans,0.434442,0
2,Kmeans,0.276557,1
2,Kmeans,0.001398,0
2,Kmeans,0.227526,0
2,Kmeans,0.281668,1
2,Kmeans,0.247933,0
2,Kmeans,0.177331,1
2,Kmeans,0.463273,1
2,Kmeans,0.321343,1
2,Kmeans,0.451464,1
2,Kmeans,0.282952,1
2,Kmeans,0.17691,1
2,Kmeans,0.428756,1
2,Kmeans,0.114184,0
2,Kmeans,0.188892,1
2,Kmeans,0.427951,1
2,Kmeans,0.205091,1
2,Kmeans,0.48946,1
2,Kmeans,0.275626,0
2,Kmeans,0.239842,0
2,Kmeans,0.404826,1
2,Kmeans,0.12311,0
2,Kmeans,0.075474,0
2,Kmeans,0.114538,0
2,Kmeans,0.347532,1
2,Kmeans,0.347146,0
2,Kmeans,0.149593,0
2,Kmeans,0.161384,0
2,Kmeans,0.434563,1
2,Kmeans,0.005606,0
2,Kmeans,0.117907,0
2,Kmeans,0.42773,0
2,Kmeans,0.045777,0
2,Kmeans,0.068684,1
2,Kmeans,0.255797,0
2,Kmeans,0.344272,0
2,Kmeans,0.04829,0
2,Kmeans,0.182405,1
2,Kmeans,-0.009929,0
2,Kmeans,0.407968,0
2,Kmeans,0.315959,0
2,Kmeans,0.297642,1
2,Kmeans,0.287695,1
2,Kmeans,0.419511,1
2,Kmeans,0.290295,1
2,Kmeans,0.01727,0
2,Kmeans,0.30372,0
2,Kmeans,0.337408,0
2,Kmeans,0.40918,0
2,Kmeans,0.286049,1
2,Kmeans,0.184682,0
2,Kmeans,0.372769,0
2,Kmeans,0.347627,1
2,Kmeans,0.47692,1
2,Kmeans,0.292734,1
2,Kmeans,0.225355,0
2,Kmeans,0.048444,0
2,Kmeans,0.344589,1
2,Kmeans,0.098858,0
2,Kmeans,0.426267,1
2,Kmeans,-0.008757,0
2,Kmeans,0.433009,1
2,Kmeans,0.316196,0
2,Kmeans,0.401759,0
2,Kmeans,0.428996,1
2,Kmeans,0.268537,0
2,Kmeans,0.423035,1
2,Kmeans,0.391993,1
2,Kmeans,0.40882,1
2,Kmeans,0.40898,1
2,Kmeans,0.376969,0
2,Kmeans,0.293245,0
2,Kmeans,0.304864,1
2,Kmeans,0.286057,0
2,Kmeans,0.044501,0
2,Kmeans,0.11734,0
2,Kmeans,0.040618,1
2,Kmeans,0.18024,0
2,Kmeans,0.170139,0
2,Kmeans,0.429924,0
2,Kmeans,0.41582,1
2,Kmeans,0.091541,0
2,Kmeans,0.149272,1
2,Kmeans,0.328763,1
2,Kmeans,0.413164,1
2,Kmeans,0.359442,0
2,Kmeans,0.23193,0
2,Kmeans,0.432095,0
2,Kmeans,0.452481,1
2,Kmeans,0.287335,0
2,Kmeans,0.449248,0
2,Kmeans,0.352099,1
2,Kmeans,0.364914,1
2,Kmeans,0.165065,0
2,Kmeans,0.055525,1
2,Kmeans,0.430463,1
2,Kmeans,0.337155,1
2,Kmeans,0.280624,0
2,Kmeans,0.044238,0
2,Kmeans,0.322725,0
2,Kmeans,0.129518,0
2,Kmeans,0.08458,0
2,Kmeans,0.163337,0
2,Kmeans,0.28094,0
2,Kmeans,0.459087,1
2,Kmeans,0.367773,0
2,Kmeans,0.389988,1
2,Kmeans,0.237065,0
2,Kmeans,0.329405,1
2,Kmeans,0.146089,0
2,Kmeans,0.237759,1
2,Kmeans,0.374798,0
2,Kmeans,0.025595,0
2,Kmeans,0.34874,0
2,Kmeans,0.426844,1
2,Kmeans,0.027333,0
2,Kmeans,0.299319,0
2,Kmeans,0.12311,0
2,Kmeans,0.269267,1
2,Kmeans,0.389916,0
2,Kmeans,0.288342,1
2,Kmeans,0.388471,1
2,Kmeans,0.297723,1
2,Kmeans,0.389921,1
2,Kmeans,0.237755,1
2,Kmeans,0.331535,0
2,Kmeans,0.33677,0
2,Kmeans,0.207735,0
2,Kmeans,0.405319,0
2,Kmeans,0.420011,1
2,Kmeans,0.387942,0
2,Kmeans,0.238968,1
2,Kmeans,-0.009929,0
2,Kmeans,0.321301,1
2,Kmeans,0.376969,0
2,Kmeans,0.344503,1
2,Kmeans,0.259579,1
2,Kmeans,0.345695,0
2,Kmeans,0.036877,0
2,Kmeans,0.345975,1
2,Kmeans,0.301553,0
2,Kmeans,0.12311,0
2,Kmeans,0.378875,1
2,Kmeans,0.04308,1
2,Kmeans,0.24011,0
2,Kmeans,0.39148,0
2,Kmeans,0.040775,0
2,Kmeans,0.452783,0
2,Kmeans,0.397733,0
2,Kmeans,0.080104,0
2,Kmeans,0.210071,1
2,Kmeans,0.436692,0
2,Kmeans,0.267026,1
2,Kmeans,0.424263,1
2,Kmeans,0.379554,0
2,Kmeans,0.476333,1
2,Kmeans,0.373449,0
2,Kmeans,0.057802,1
2,Kmeans,0.424923,0
2,Kmeans,0.397255,1
2,Kmeans,0.364326,1
2,Kmeans,0.136268,1
2,Kmeans,0.446092,1
2,Kmeans,0.061505,1
2,Kmeans,0.205614,1
2,Kmeans,0.247933,0
2,Kmeans,0.251926,1
2,Kmeans,0.283025,0
2,Kmeans,0.419779,0
2,Kmeans,0.366485,1
2,Kmeans,0.433188,1
2,Kmeans,0.330976,0
2,Kmeans,0.24808,1
2,Kmeans,0.383261,1
2,Kmeans,0.078442,0
2,Kmeans,0.410498,0
2,Kmeans,0.287155,0
2,Kmeans,0.113872,1
2,Kmeans,0.087827,1
2,Kmeans,0.406276,1
2,Kmeans,0.201597,0
2,Kmeans,0.418152,1
2,Kmeans,0.018378,0
2,Kmeans,0.06988,1
2,Kmeans,0.14888,1
2,Kmeans,0.360698,1
2,Kmeans,0.299755,0
2,Kmeans,0.386386,1
2,Kmeans,0.205228,0
2,Kmeans,0.382375,1
2,Kmeans,0.292843,0
2,Kmeans,0.310541,1
2,Kmeans,-0.014956,0
2,Kmeans,0.442322,1
2,Kmeans,0.04331,1
2,Kmeans,0.376148,1
2,Kmeans,0.403595,1
2,Kmeans,0.018952,1
2,Kmeans,0.164614,1
2,Kmeans,0.346928,1
2,Kmeans,0.338975,0
2,Kmeans,0.438344,1
2,Kmeans,0.218648,0
2,Kmeans,0.252155,1
2,Kmeans,0.202677,0
2,Kmeans,0.376875,1
2,Kmeans,0.428553,1
2,Kmeans,0.347554,1
2,Kmeans,0.441578,1
2,Kmeans,0.348395,1
2,Kmeans,0.381613,1
2,Kmeans,0.309251,0
2,Kmeans,0.376354,1
2,Kmeans,0.293197,0
2,Kmeans,0.332639,0
2,Kmeans,0.435969,0
2,Kmeans,0.177469,0
2,Kmeans,0.327669,0
2,Kmeans,0.296292,1
2,Kmeans,0.43977,0
2,Kmeans,0.18432,0
2,Kmeans,0.412255,1
2,Kmeans,0.418744,0
2,Kmeans,0.24507,0
2,Kmeans,0.385379,1
2,Kmeans,0.427011,0
2,Kmeans,-0.000975,0
2,Kmeans,0.407144,1
2,Kmeans,0.441539,1
2,Kmeans,0.176044,1
2,Kmeans,0.151406,0
2,Kmeans,0.4718,1
2,Kmeans,0.297193,0
2,Kmeans,0.191287,1
2,Kmeans,0.016724,0
2,Kmeans,-0.007375,0
2,Kmeans,0.063431,1
2,Kmeans,0.270491,0
2,Kmeans,0.292117,0
2,Kmeans,0.31831,0
2,Kmeans,0.418946,0
2,Kmeans,0.426622,0
2,Kmeans,0.301822,1
2,Kmeans,0.234386,0
2,Kmeans,0.235427,0
2,Kmeans,0.441193,0
2,Kmeans,0.383328,1
2,Kmeans,0.445854,0
2,Kmeans,0.018755,0
2,Kmeans,0.288992,1
2,Kmeans,0.409831,0
2,Kmeans,0.307304,1
2,Kmeans,0.154557,1
2,Kmeans,0.436692,0
2,Kmeans,0.42758,1
2,Kmeans,0.29289,1
2,Kmeans,0.224892,1
2,Kmeans,0.326326,0
2,Kmeans,0.435302,1
2,Kmeans,0.439329,0
2,Kmeans,0.42516,0
2,Kmeans,0.274623,1
2,Kmeans,-0.005421,0
2,Kmeans,0.375586,1
2,Kmeans,0.431953,0
2,Kmeans,0.185317,0
2,Kmeans,0.154182,1
2,Kmeans,0.157997,1
2,Kmeans,0.04636,0
2,Kmeans,0.143516,0
2,Kmeans,0.431678,1
2,Kmeans,0.025765,0
2,Kmeans,0.138126,0
2,Kmeans,0.137048,1
2,Kmeans,0.339755,1
2,Kmeans,0.150857,1
2,Kmeans,0.314439,1
2,Kmeans,0.441653,1
2,Kmeans,0.092147,0
2,Kmeans,0.094822,0
2,Kmeans,0.349362,1
2,Kmeans,0.45488,1
2,Kmeans,0.228572,0
2,Kmeans,0.11603,1
2,Kmeans,0.103404,1
2,Kmeans,0.46668,1
2,Kmeans,-0.023412,0
2,Kmeans,0.285791,0
2,Kmeans,0.340804,0
2,Kmeans,0.264572,0
2,Kmeans,0.457833,1
2,Kmeans,0.422012,1
2,Kmeans,0.349621,1
2,Kmeans,0.17675,0
2,Kmeans,0.338424,0
2,Kmeans,0.416928,0
2,Kmeans,0.066973,1
2,Kmeans,0.25987,1
2,Kmeans,0.335332,0
2,Kmeans,0.157928,0
2,Kmeans,0.134552,1
2,Kmeans,0.158923,1
2,Kmeans,0.017157,1
2,Kmeans,0.441382,1
2,Kmeans,0.416623,1
2,Kmeans,0.23775,0
2,Kmeans,0.450474,1
2,Kmeans,0.382553,1
2,Kmeans,0.426088,0
2,Kmeans,0.131487,1
2,Kmeans,0.069025,0
2,Kmeans,0.372295,1
2,Kmeans,0.153552,1
2,Kmeans,0.409523,1
2,Kmeans,-0.017844,0
2,Kmeans,0.236723,0
2,Kmeans,0.013747,0
2,Kmeans,0.221051,1
2,Kmeans,0.406455,1
2,Kmeans,0.301725,0
2,Kmeans,0.175976,1
2,Kmeans,0.441734,1
2,Kmeans,0.369639,1
2,Kmeans,0.343242,1
2,Kmeans,0.466914,1
2,Kmeans,0.084888,0
2,Kmeans,0.033509,0
2,Kmeans,0.377753,0
2,Kmeans,0.11923,0
2,Kmeans,0.201962,1
2,Kmeans,0.218245,1
2,Kmeans,0.345141,1
2,Kmeans,0.417172,0
2,Kmeans,0.248975,0
2,Kmeans,0.127655,1
2,Kmeans,0.294883,0
2,Kmeans,0.288428,0
2,Kmeans,0.161838,1
2,Kmeans,0.420197,1
2,Kmeans,0.106663,0
2,Kmeans,0.3189,1
2,Kmeans,0.346358,1
2,Kmeans,0.165065,0
2,Kmeans,0.308261,1
2,Kmeans,0.302315,0
2,Kmeans,0.039969,1
2,Kmeans,0.317854,1
2,Kmeans,0.217672,0
2,Kmeans,0.371455,1
2,Kmeans,0.001241,0
2,Kmeans,0.22436,1
2,Kmeans,0.002283,0
2,Kmeans,0.32497,1
2,Kmeans,0.292735,1
2,Kmeans,0.173224,0
2,Kmeans,0.362653,1
2,Kmeans,0.231078,0
2,Kmeans,0.041734,1
2,Kmeans,0.294883,0
2,Kmeans,0.006914,0
2,Kmeans,0.390316,1
2,Kmeans,0.352187,1
2,Kmeans,0.412731,1
2,Kmeans,0.105209,1
2,Kmeans,0.159264,1
2,Kmeans,0.194027,0
2,Kmeans,0.406178,1
2,Kmeans,0.184748,0
2,Kmeans,0.232398,0
2,Kmeans,0.377877,0
2,Kmeans,0.451882,1
2,Kmeans,0.396847,0
2,Kmeans,0.253359,1
2,Kmeans,0.388337,0
2,Kmeans,0.165127,0
2,Kmeans,0.439749,1
2,Kmeans,0.159305,1
2,Kmeans,0.283648,0
2,Kmeans,0.280312,1
2,Kmeans,0.111121,1
2,Kmeans,0.321413,0
2,Kmeans,0.425078,1
2,Kmeans,0.239995,1
2,Kmeans,0.059807,1
2,Kmeans,0.449418,1
2,Kmeans,0.246123,1
2,Kmeans,0.161267,0
2,Kmeans,0.188161,1
2,Kmeans,0.261745,1
2,Kmeans,0.372596,1
2,Kmeans,0.359339,1
2,Kmeans,0.249933,1
2,Kmeans,0.35975,0
2,Kmeans,0.236468,0
2,Kmeans,0.327414,1
2,Kmeans,0.195924,1
2,Kmeans,0.368654,1
2,Kmeans,0.32298,1
2,Kmeans,0.330632,1
2,Kmeans,0.159946,1
2,Kmeans,0.020182,1
2,Kmeans,0.30859,1
2,Kmeans,0.203517,1
2,Kmeans,0.193291,0
2,Kmeans,-0.015367,0
2,Kmeans,0.371284,0
2,Kmeans,0.423282,1
2,Kmeans,0.290729,1
2,Kmeans,0.456373,1
2,Kmeans,0.421875,1
2,Kmeans,0.328065,0
2,Kmeans,0.054698,0
2,Kmeans,0.287566,1
2,Kmeans,0.230457,0
2,Kmeans,0.326702,1
2,Kmeans,0.166084,0
2,Kmeans,0.029761,0
2,Kmeans,0.395764,1
2,Kmeans,0.057754,1
2,Kmeans,0.295911,0
2,Kmeans,0.219927,0
2,Kmeans,0.325605,0
2,Kmeans,0.15849,1
2,Kmeans,0.433545,1
2,Kmeans,0.247644,0
2,Kmeans,0.27275,1
2,Kmeans,0.028185,1
2,Kmeans,0.177599,1
2,Kmeans,0.372865,1
2,Kmeans,0.31324,0
2,Kmeans,0.291894,0
2,Kmeans,0.250069,1
2,Kmeans,0.416306,0
2,Kmeans,0.399332,0
2,Kmeans,0.326302,1
2,Kmeans,0.315765,1
2,Kmeans,0.331106,0
2,Kmeans,0.094516,1
2,Kmeans,0.293858,0
2,Kmeans,0.084475,0
2,Kmeans,0.072134,0
2,Kmeans,0.487002,1
2,Kmeans,0.212717,0
2,Kmeans,0.119293,1
2,Kmeans,0.188186,0
2,Kmeans,0.418355,0
2,Kmeans,0.311066,1
2,Kmeans,0.160792,0
2,Kmeans,0.281534,0
2,Kmeans,0.214763,1
2,Kmeans,0.232655,1
2,Kmeans,0.356373,1
2,Kmeans,0.448387,0
2,Kmeans,0.403977,1
2,Kmeans,0.41251,0
2,Kmeans,0.230921,1
2,Kmeans,0.454606,1
2,Kmeans,0.304482,0
2,Kmeans,0.348374,1
2,Kmeans,0.210596,0
2,Kmeans,0.142761,1
2,Kmeans,0.415525,0
2,Kmeans,0.088324,1
2,Kmeans,0.14038,1
2,Kmeans,0.209176,1
2,Kmeans,0.135923,1
2,Kmeans,0.137354,0
2,Kmeans,0.222623,0
2,Kmeans,0.345832,0
2,Kmeans,0.097841,0
2,Kmeans,0.232447,1
2,Kmeans,0.01115,0
2,Kmeans,0.395476,0
2,Kmeans,0.217457,0
2,Kmeans,0.306504,0
2,Kmeans,0.058308,0
2,Kmeans,0.233765,0
2,Kmeans,0.220915,1
2,Kmeans,0.315178,1
2,Kmeans,0.255699,0
2,Kmeans,0.231088,1
2,Kmeans,0.418989,1
2,Kmeans,0.207241,0
2,Kmeans,0.354002,0
2,Kmeans,0.064364,0
2,Kmeans,0.359236,1
2,Kmeans,0.039888,1
2,Kmeans,0.397448,1
2,Kmeans,0.380292,1
2,Kmeans,0.393139,1
2,Kmeans,0.045594,1
2,Kmeans,0.02928,0
2,Kmeans,0.223838,0
2,Kmeans,0.072383,0
2,Kmeans,0.321846,1
2,Kmeans,0.176195,0
2,Kmeans,0.237734,0
2,Kmeans,0.349008,0
2,Kmeans,0.27917,0
2,Kmeans,0.340642,1
2,Kmeans,0.022373,0
2,Kmeans,0.454606,1
2,Kmeans,0.324185,1
2,Kmeans,0.392585,0
2,Kmeans,0.323831,0
2,Kmeans,0.449537,1
2,Kmeans,0.441193,0
2,Kmeans,0.164075,0
2,Kmeans,0.327693,1
2,Kmeans,0.141338,1
2,Kmeans,0.050246,0
2,Kmeans,0.314869,0
2,Kmeans,0.453862,1
2,Kmeans,0.382553,1
2,Kmeans,0.366224,1
2,Kmeans,0.159305,1
2,Kmeans,0.207612,0
2,Kmeans,0.43977,0
2,Kmeans,0.387983,0
2,Kmeans,0.185947,0
2,Kmeans,0.427957,1
2,Kmeans,0.216364,0
2,Kmeans,0.473438,1
2,Kmeans,0.418946,0
2,Kmeans,0.291481,1
2,Kmeans,0.429039,0
2,Kmeans,0.413164,1
2,Kmeans,0.11816,1
2,Kmeans,0.406381,0
2,Kmeans,0.252137,0
2,Kmeans,0.085032,0
2,Kmeans,0.316196,0
2,Kmeans,0.187258,1
2,Kmeans,0.314393,1
2,Kmeans,0.409196,0
2,Kmeans,0.269454,0
2,Kmeans,0.374049,1
2,Kmeans,0.195183,1
2,Kmeans,0.229135,1
2,Kmeans,0.33349,1
2,Kmeans,0.204463,1
2,Kmeans,0.199791,1
2,Kmeans,0.31989,0
2,Kmeans,0.232729,0
2,Kmeans,0.32955,0
2,Kmeans,0.436054,0
2,Kmeans,0.484695,1
2,Kmeans,0.18654,1
2,Kmeans,0.298273,0
2,Kmeans,0.267688,0
2,Kmeans,0.399581,1
2,Kmeans,0.428467,0
2,Kmeans,0.470559,1
2,Kmeans,0.179105,1
2,Kmeans,0.460083,1
2,Kmeans,0.308211,1
2,Kmeans,0.219687,0
2,Kmeans,0.108629,1
2,Kmeans,0.359041,0
2,Kmeans,0.32865,0
2,Kmeans,0.478495,1
2,Kmeans,-0.021378,0
2,Kmeans,0.232823,0
2,Kmeans,0.078367,1
2,Kmeans,0.149029,1
2,Kmeans,0.384188,1
2,Kmeans,0.359791,0
2,Kmeans,0.38865,1
2,Kmeans,0.422532,1
2,Kmeans,0.397737,1
2,Kmeans,0.138529,0
2,Kmeans,0.310641,1
2,Kmeans,0.117409,1
2,Kmeans,0.1655,1
2,Kmeans,0.209035,0
2,Kmeans,0.350093,0
2,Kmeans,0.432703,0
2,Kmeans,0.341404,0
2,Kmeans,0.06038,0
2,Kmeans,0.297941,1
2,Kmeans,0.001437,0
2,Kmeans,0.352485,0
2,Kmeans,0.38267,1
2,Kmeans,0.437515,1
2,Kmeans,0.324795,0
2,Kmeans,0.4463,1
2,Kmeans,0.35629,0
2,Kmeans,0.196605,1
2,Kmeans,0.148541,1
2,Kmeans,0.301822,1
2,Kmeans,0.284438,1
2,Kmeans,0.21574,0
2,Kmeans,0.156703,1
2,Kmeans,0.473213,1
2,Kmeans,0.318488,0
2,Kmeans,0.188743,1
2,Kmeans,0.30976,1
2,Kmeans,0.40899,1
2,Kmeans,0.174266,0
2,Kmeans,0.017423,0
2,Kmeans,0.058117,1
2,Kmeans,0.018826,0
2,Kmeans,0.450915,1
2,Kmeans,0.366592,1
2,Kmeans,0.346281,0
2,Kmeans,0.088562,1
2,Kmeans,0.312019,1
2,Kmeans,0.186804,0
2,Kmeans,0.379955,0
2,Kmeans,0.281901,1
2,Kmeans,0.157152,0
2,Kmeans,0.368187,0
2,Kmeans,0.400308,1
2,Kmeans,0.239041,1
2,Kmeans,0.357207,0
2,Kmeans,0.38366,0
2,Kmeans,0.106884,0
2,Kmeans,0.182287,0
2,Kmeans,0.312676,1
2,Kmeans,0.002085,0
2,Kmeans,0.190004,1
2,Kmeans,0.308004,1
2,Kmeans,0.417172,0
2,Kmeans,0.443543,1
2,Kmeans,0.405066,0
2,Kmeans,0.459106,1
2,Kmeans,0.014702,1
2,Kmeans,0.166084,0
2,Kmeans,0.162641,0
2,Kmeans,0.247957,0
2,Kmeans,0.251247,0
2,Kmeans,0.200644,0
2,Kmeans,0.337915,1
2,Kmeans,0.45072,1
2,Kmeans,0.352673,1
2,Kmeans,0.437124,1
2,Kmeans,0.359723,0
2,Kmeans,0.422028,1
2,Kmeans,0.176236,1
2,Kmeans,0.04808,1
2,Kmeans,0.237777,0
2,Kmeans,0.197224,0
2,Kmeans,0.304073,0
2,Kmeans,-0.027009,0
2,Kmeans,0.311478,0
2,Kmeans,0.40957,1
2,Kmeans,0.46913,1
2,Kmeans,0.345744,0
2,Kmeans,0.441125,1
2,Kmeans,0.377027,1
2,Kmeans,0.407201,0
2,Kmeans,0.380577,0
2,Kmeans,0.293681,1
2,Kmeans,0.263588,1
2,Kmeans,0.324211,1
2,Kmeans,-0.005421,0
2,Kmeans,0.271596,1
2,Kmeans,0.107908,1
2,Kmeans,0.393842,1
2,Kmeans,0.410633,1
2,Kmeans,0.110438,0
2,Kmeans,0.412309,0
2,Kmeans,0.42246,1
2,Kmeans,0.386346,1
2,Kmeans,0.313665,1
2,Kmeans,0.385695,0
2,Kmeans,0.295,1
2,Kmeans,0.398983,0
2,Kmeans,0.374271,1
2,Kmeans,0.399329,0
2,Kmeans,0.351123,0
2,Kmeans,0.475823,1
2,Kmeans,0.430788,1
2,Kmeans,0.416102,0
2,Kmeans,0.094387,0
2,Kmeans,0.392843,0
2,Kmeans,0.488472,1
2,Kmeans,0.027318,0
2,Kmeans,0.204469,1
2,Kmeans,0.019482,0
2,Kmeans,0.438748,1
2,Kmeans,0.316181,1
2,Kmeans,0.289809,1
2,Kmeans,0.367129,0
2,Kmeans,0.399703,0
2,Kmeans,0.050766,0
2,Kmeans,0.293271,1
2,Kmeans,0.43719,1
2,Kmeans,0.311464,1
2,Kmeans,0.438443,1
2,Kmeans,0.342634,1
2,Kmeans,0.287547,0
2,Kmeans,0.157181,0
2,Kmeans,0.37048,1
2,Kmeans,0.007741,0
