k,type,score,label
2,Kmeans,0.112646,1
2,Kmeans,0.317815,0
2,Kmeans,0.216205,0
2,Kmeans,-0.04933,1
2,Kmeans,0.061085,1
2,Kmeans,0.054606,1
2,Kmeans,0.340275,0
2,Kmeans,0.011287,1
2,Kmeans,-0.049882,1
2,Kmeans,0.035341,1
2,Kmeans,0.007044,1
2,Kmeans,0.230325,0
2,Kmeans,0.019127,1
2,Kmeans,0.024587,1
2,Kmeans,-0.002758,1
2,Kmeans,0.141052,1
2,Kmeans,-0.061858,1
2,Kmeans,0.062166,1
2,Kmeans,0.150948,0
2,Kmeans,0.128158,1
2,Kmeans,0.101934,1
2,Kmeans,0.052242,1
2,Kmeans,0.092156,1
2,Kmeans,0.166913,0
2,Kmeans,0.338546,0
2,Kmeans,0.013819,1
2,Kmeans,0.064133,1
2,Kmeans,-0.050008,1
2,Kmeans,0.018634,1
2,Kmeans,0.076119,1
2,Kmeans,0.288811,0
2,Kmeans,-0.025429,1
2,Kmeans,0.050531,1
2,Kmeans,0.015434,1
2,Kmeans,0.06327,1
2,Kmeans,0.150498,0
2,Kmeans,-0.029537,1
2,Kmeans,0.314992,0
2,Kmeans,0.174988,0
2,Kmeans,0.109078,1
2,Kmeans,0.009886,1
2,Kmeans,0.032725,1
2,Kmeans,-0.025427,1
2,Kmeans,0.298876,0
2,Kmeans,0.049462,1
2,Kmeans,0.032933,1
2,Kmeans,0.197695,0
2,Kmeans,0.104393,1
2,Kmeans,0.05146,1
2,Kmeans,0.159534,0
2,Kmeans,0.046023,1
2,Kmeans,0.330397,0
2,Kmeans,0.036892,1
2,Kmeans,-0.019135,1
2,Kmeans,0.004564,1
2,Kmeans,0.152077,0
2,Kmeans,0.252393,0
2,Kmeans,0.064149,1
2,Kmeans,0.057111,1
2,Kmeans,0.076848,1
2,Kmeans,-0.008714,1
2,Kmeans,0.258958,0
2,Kmeans,0.290986,0
2,Kmeans,0.128675,0
2,Kmeans,0.047698,1
2,Kmeans,0.312975,0
2,Kmeans,-0.030475,1
2,Kmeans,-0.004948,1
2,Kmeans,0.077011,1
2,Kmeans,0.074131,1
2,Kmeans,0.149985,0
2,Kmeans,0.12299,1
2,Kmeans,-0.099263,1
2,Kmeans,0.105477,1
2,Kmeans,0.121995,1
2,Kmeans,0.064633,1
2,Kmeans,-0.001787,1
2,Kmeans,-0.024223,1
2,Kmeans,0.073855,1
2,Kmeans,0.203659,0
2,Kmeans,0.176778,0
2,Kmeans,0.271561,0
2,Kmeans,0.084606,1
2,Kmeans,0.093837,1
2,Kmeans,0.056296,1
2,Kmeans,0.00067,1
2,Kmeans,0.063003,1
2,Kmeans,0.218439,0
2,Kmeans,0.164332,0
2,Kmeans,-0.014172,1
2,Kmeans,0.224574,0
2,Kmeans,0.093761,1
2,Kmeans,-0.063694,1
2,Kmeans,0.141046,0
2,Kmeans,0.316172,0
2,Kmeans,0.178967,1
2,Kmeans,0.016157,1
2,Kmeans,0.174977,0
2,Kmeans,0.259629,0
2,Kmeans,0.180449,0
2,Kmeans,0.123523,1
2,Kmeans,0.062357,1
2,Kmeans,0.273744,0
2,Kmeans,0.006183,1
2,Kmeans,0.172884,0
2,Kmeans,0.254336,0
2,Kmeans,0.046804,1
2,Kmeans,0.305391,0
2,Kmeans,0.058609,0
2,Kmeans,0.244077,0
2,Kmeans,0.032138,1
2,Kmeans,0.082862,1
2,Kmeans,0.298242,0
2,Kmeans,0.205113,0
2,Kmeans,0.315839,0
2,Kmeans,0.296024,0
2,Kmeans,0.217536,0
2,Kmeans,0.067697,1
2,Kmeans,-0.044782,1
2,Kmeans,-0.038721,1
2,Kmeans,-0.02844,1
2,Kmeans,0.048226,1
2,Kmeans,0.065458,1
2,Kmeans,0.109974,1
2,Kmeans,0.110982,0
2,Kmeans,0.30608,0
2,Kmeans,0.156708,1
2,Kmeans,-0.108112,1
2,Kmeans,0.10295,1
2,Kmeans,0.066383,1
2,Kmeans,0.09401,1
2,Kmeans,-0.013386,1
2,Kmeans,0.171309,0
2,Kmeans,0.12936,1
2,Kmeans,-0.05098,1
2,Kmeans,-0.004083,1
2,Kmeans,0.059954,1
2,Kmeans,-0.006532,1
2,Kmeans,-0.011245,1
2,Kmeans,0.300088,0
2,Kmeans,0.09955,1
2,Kmeans,0.120215,1
2,Kmeans,0.166348,0
2,Kmeans,0.293128,0
2,Kmeans,0.088285,1
2,Kmeans,-0.034919,1
2,Kmeans,0.007575,1
2,Kmeans,0.120177,0
2,Kmeans,0.320305,0
2,Kmeans,0.045968,1
2,Kmeans,0.101202,0
2,Kmeans,-0.005242,1
2,Kmeans,0.290974,0
2,Kmeans,0.029519,1
2,Kmeans,-0.001607,1
2,Kmeans,-0.039398,1
2,Kmeans,0.065014,1
2,Kmeans,0.292412,0
2,Kmeans,-0.032515,1
2,Kmeans,-0.010818,1
2,Kmeans,0.003852,1
2,Kmeans,0.123518,1
2,Kmeans,0.094334,1
2,Kmeans,0.073402,1
2,Kmeans,0.338647,0
2,Kmeans,0.010054,1
2,Kmeans,0.165734,0
2,Kmeans,0.265797,0
2,Kmeans,0.112455,1
2,Kmeans,0.234465,0
2,Kmeans,-0.050506,1
2,Kmeans,0.139875,1
2,Kmeans,0.046761,1
2,Kmeans,0.106478,1
2,Kmeans,0.076831,1
2,Kmeans,0.13288,1
2,Kmeans,0.032225,1
2,Kmeans,0.070613,1
2,Kmeans,0.059031,1
2,Kmeans,0.337269,0
2,Kmeans,0.096391,1
2,Kmeans,0.219108,0
2,Kmeans,-0.019735,1
2,Kmeans,0.15766,0
2,Kmeans,0.001281,1
2,Kmeans,0.096663,1
2,Kmeans,0.066589,1
2,Kmeans,0.109381,1
2,Kmeans,0.057454,1
2,Kmeans,0.041085,1
2,Kmeans,0.088033,1
2,Kmeans,0.158328,0
2,Kmeans,0.10605,1
2,Kmeans,0.076592,1
2,Kmeans,0.07269,1
2,Kmeans,0.080275,0
2,Kmeans,-0.003243,1
2,Kmeans,0.069318,1
2,Kmeans,0.315209,0
2,Kmeans,-0.03828,1
2,Kmeans,0.058802,1
2,Kmeans,0.079582,1
2,Kmeans,0.318647,0
2,Kmeans,0.348739,0
2,Kmeans,0.105824,1
2,Kmeans,0.016562,1
2,Kmeans,-0.048756,1
2,Kmeans,0.201272,0
2,Kmeans,0.041154,1
2,Kmeans,0.073934,1
2,Kmeans,0.26943,0
2,Kmeans,-0.047263,1
2,Kmeans,0.045776,1
2,Kmeans,0.09789,1
2,Kmeans,-0.019012,1
2,Kmeans,0.085058,1
2,Kmeans,0.00032,1
2,Kmeans,0.101541,1
2,Kmeans,-0.026708,1
2,Kmeans,0.099368,1
2,Kmeans,0.309066,0
2,Kmeans,0.060128,1
2,Kmeans,0.106714,1
2,Kmeans,0.319743,0
2,Kmeans,0.209372,0
2,Kmeans,0.053925,1
