k,type,score,label
2,Kmeans,0.193165,1
2,Kmeans,0.019173,0
2,Kmeans,0.114494,1
2,Kmeans,0.042922,0
2,Kmeans,-0.012665,0
2,Kmeans,0.102986,1
2,Kmeans,0.019062,0
2,Kmeans,0.177268,1
2,Kmeans,0.067987,0
2,Kmeans,0.07847,0
2,Kmeans,0.099162,1
2,Kmeans,0.067644,0
2,Kmeans,0.047325,1
2,Kmeans,0.066039,0
2,Kmeans,0.112593,0
2,Kmeans,0.07699,0
2,Kmeans,0.129866,0
2,Kmeans,0.01039,1
2,Kmeans,0.026413,0
2,Kmeans,0.128632,0
2,Kmeans,0.048842,0
2,Kmeans,0.073194,0
2,Kmeans,0.143182,0
2,Kmeans,0.046544,0
2,Kmeans,0.133912,0
2,Kmeans,0.110499,1
2,Kmeans,0.014432,0
2,Kmeans,0.079759,0
2,Kmeans,0.001493,0
2,Kmeans,0.041779,0
2,Kmeans,0.101738,1
2,Kmeans,0.007264,0
2,Kmeans,0.028431,0
2,Kmeans,0.053634,0
2,Kmeans,0.087638,1
2,Kmeans,0.063579,0
2,Kmeans,0.014273,0
2,Kmeans,0.048169,1
2,Kmeans,0.224675,1
2,Kmeans,0.084285,0
2,Kmeans,0.031383,1
2,Kmeans,0.023577,0
2,Kmeans,0.130125,1
2,Kmeans,0.045812,0
2,Kmeans,0.056333,0
2,Kmeans,0.045382,1
2,Kmeans,0.150057,1
2,Kmeans,-0.001974,0
2,Kmeans,0.051287,0
2,Kmeans,0.050363,1
2,Kmeans,0.08138,0
2,Kmeans,0.06244,0
2,Kmeans,0.101524,0
2,Kmeans,0.08886,1
2,Kmeans,0.096402,1
2,Kmeans,0.119842,1
2,Kmeans,-0.005558,0
2,Kmeans,0.07252,0
2,Kmeans,0.098608,1
2,Kmeans,0.094511,0
2,Kmeans,0.147556,0
2,Kmeans,0.083004,0
2,Kmeans,0.112173,1
2,Kmeans,0.039587,1
2,Kmeans,0.096574,0
2,Kmeans,0.052866,1
2,Kmeans,0.104342,0
2,Kmeans,0.056825,0
2,Kmeans,0.125137,0
2,Kmeans,0.048046,0
2,Kmeans,0.123388,1
2,Kmeans,0.113145,0
2,Kmeans,0.144776,1
2,Kmeans,0.081546,0
2,Kmeans,0.058799,0
2,Kmeans,0.098088,0
2,Kmeans,0.120846,0
2,Kmeans,0.093657,1
2,Kmeans,0.150793,1
2,Kmeans,0.04387,0
2,Kmeans,0.102006,1
2,Kmeans,0.009963,0
2,Kmeans,0.033378,1
2,Kmeans,0.032075,1
2,Kmeans,0.030613,0
2,Kmeans,0.027491,1
2,Kmeans,0.212882,1
2,Kmeans,0.094762,0
2,Kmeans,0.019736,0
2,Kmeans,0.053032,0
2,Kmeans,0.08381,0
2,Kmeans,0.066485,0
2,Kmeans,-0.000263,0
2,Kmeans,0.036355,1
2,Kmeans,0.155593,1
2,Kmeans,0.128621,0
2,Kmeans,0.093712,1
2,Kmeans,0.099173,1
2,Kmeans,0.015914,0
2,Kmeans,0.093657,0
2,Kmeans,0.105778,1
2,Kmeans,0.000189,0
2,Kmeans,0.08983,0
2,Kmeans,0.100323,0
2,Kmeans,0.04633,0
2,Kmeans,0.034863,0
2,Kmeans,0.087818,1
2,Kmeans,0.090626,1
2,Kmeans,0.098705,1
2,Kmeans,-0.010968,0
2,Kmeans,0.047882,0
2,Kmeans,0.105273,0
2,Kmeans,0.065406,1
2,Kmeans,0.057068,0
2,Kmeans,0.112127,1
2,Kmeans,0.036543,0
2,Kmeans,0.084053,1
2,Kmeans,0.086178,0
2,Kmeans,0.037206,1
2,Kmeans,0.041788,0
2,Kmeans,0.177634,1
2,Kmeans,0.137636,0
2,Kmeans,0.004607,0
2,Kmeans,0.006565,0
2,Kmeans,0.001493,0
2,Kmeans,0.09412,0
2,Kmeans,0.147326,1
2,Kmeans,0.063816,0
2,Kmeans,0.034251,0
2,Kmeans,0.088522,0
2,Kmeans,0.1227,0
2,Kmeans,0.060426,0
2,Kmeans,-0.010024,0
2,Kmeans,0.046857,1
2,Kmeans,-0.000468,0
2,Kmeans,0.020479,1
2,Kmeans,0.003379,0
2,Kmeans,0.071152,1
2,Kmeans,-0.000963,0
2,Kmeans,0.045382,1
2,Kmeans,0.078362,0
2,Kmeans,0.093657,1
2,Kmeans,0.066788,0
2,Kmeans,0.05337,0
2,Kmeans,0.175274,1
2,Kmeans,0.042004,0
2,Kmeans,-0.010899,0
2,Kmeans,0.145776,1
2,Kmeans,0.001493,0
2,Kmeans,0.053822,0
2,Kmeans,0.042461,1
2,Kmeans,-0.007092,0
2,Kmeans,0.088895,1
2,Kmeans,0.034982,1
2,Kmeans,0.212889,1
2,Kmeans,0.152358,1
2,Kmeans,0.026942,1
2,Kmeans,0.019387,0
2,Kmeans,0.160243,1
2,Kmeans,0.063918,0
2,Kmeans,0.096156,0
2,Kmeans,0.135071,1
2,Kmeans,0.137372,0
2,Kmeans,-0.025477,0
2,Kmeans,0.021564,0
2,Kmeans,0.187448,1
2,Kmeans,0.055071,0
2,Kmeans,0.035989,0
2,Kmeans,0.057422,0
2,Kmeans,0.045045,0
2,Kmeans,0.058535,0
2,Kmeans,0.039482,1
2,Kmeans,0.047325,1
2,Kmeans,0.00472,0
2,Kmeans,0.103023,1
2,Kmeans,0.123716,1
2,Kmeans,0.112206,0
2,Kmeans,0.097995,0
2,Kmeans,0.137813,1
2,Kmeans,0.029485,0
2,Kmeans,0.067615,0
2,Kmeans,0.025408,1
2,Kmeans,0.127995,1
2,Kmeans,0.026419,1
2,Kmeans,0.075522,0
2,Kmeans,0.047707,1
2,Kmeans,0.044184,0
2,Kmeans,0.091009,1
2,Kmeans,0.085255,0
2,Kmeans,0.015444,1
2,Kmeans,0.01659,0
2,Kmeans,0.042641,0
2,Kmeans,0.06955,0
2,Kmeans,0.088652,1
2,Kmeans,0.100365,0
2,Kmeans,0.061574,1
2,Kmeans,0.074045,0
2,Kmeans,0.098923,1
2,Kmeans,0.015256,0
2,Kmeans,0.006573,0
2,Kmeans,0.106387,0
2,Kmeans,0.073402,0
2,Kmeans,0.064156,0
2,Kmeans,0.081813,0
2,Kmeans,0.052997,0
2,Kmeans,0.031744,0
2,Kmeans,0.079803,0
2,Kmeans,0.120906,1
2,Kmeans,0.081798,0
2,Kmeans,0.093181,1
2,Kmeans,0.055364,0
2,Kmeans,0.057798,1
2,Kmeans,0.06597,0
2,Kmeans,0.069008,0
2,Kmeans,0.091828,0
2,Kmeans,0.089846,0
2,Kmeans,0.087522,0
2,Kmeans,0.030005,0
2,Kmeans,0.124362,1
2,Kmeans,0.047657,0
2,Kmeans,0.048206,0
2,Kmeans,0.203467,1
2,Kmeans,0.082733,1
2,Kmeans,0.022049,0
2,Kmeans,0.007566,0
2,Kmeans,0.059658,0
2,Kmeans,0.131455,1
2,Kmeans,0.033451,0
2,Kmeans,0.07524,0
2,Kmeans,0.170578,1
2,Kmeans,0.123157,1
2,Kmeans,0.094751,0
2,Kmeans,0.20607,1
2,Kmeans,0.050444,1
2,Kmeans,0.085072,0
2,Kmeans,0.106773,0
2,Kmeans,0.040294,1
2,Kmeans,0.085683,1
2,Kmeans,0.105392,0
2,Kmeans,0.115796,1
2,Kmeans,0.034852,0
2,Kmeans,0.078755,1
2,Kmeans,0.034086,0
2,Kmeans,0.074687,1
2,Kmeans,-0.003022,0
2,Kmeans,0.079551,1
2,Kmeans,0.129233,1
2,Kmeans,0.173322,1
2,Kmeans,0.075656,1
2,Kmeans,0.035841,0
2,Kmeans,0.085972,1
2,Kmeans,0.021437,1
2,Kmeans,0.20395,1
2,Kmeans,0.124562,0
2,Kmeans,0.178248,1
2,Kmeans,0.044104,1
2,Kmeans,0.043226,0
2,Kmeans,0.169501,1
2,Kmeans,0.005399,0
2,Kmeans,0.031881,1
2,Kmeans,0.160243,1
2,Kmeans,0.103967,0
2,Kmeans,0.040891,0
2,Kmeans,0.093263,0
2,Kmeans,0.109831,1
2,Kmeans,0.09319,0
2,Kmeans,0.199671,1
2,Kmeans,0.158393,1
2,Kmeans,0.072727,0
2,Kmeans,0.087863,1
2,Kmeans,0.105433,0
2,Kmeans,0.168289,1
2,Kmeans,0.032488,0
2,Kmeans,0.067745,0
2,Kmeans,0.080101,0
2,Kmeans,0.011064,0
2,Kmeans,0.074756,0
2,Kmeans,0.058866,0
2,Kmeans,0.014775,1
2,Kmeans,0.015066,0
2,Kmeans,-0.002855,0
2,Kmeans,0.121552,0
2,Kmeans,0.016963,0
2,Kmeans,0.066467,0
2,Kmeans,0.128908,0
2,Kmeans,0.009355,0
2,Kmeans,0.073542,0
2,Kmeans,0.045985,0
2,Kmeans,0.042677,0
2,Kmeans,0.016112,1
2,Kmeans,0.032935,0
2,Kmeans,0.025076,0
2,Kmeans,0.149036,0
2,Kmeans,0.069429,1
2,Kmeans,0.089672,1
2,Kmeans,0.016294,0
2,Kmeans,0.087604,1
2,Kmeans,0.13526,0
2,Kmeans,0.107795,0
2,Kmeans,0.103067,0
2,Kmeans,0.056465,1
2,Kmeans,0.058445,1
2,Kmeans,0.096686,1
2,Kmeans,0.097236,0
2,Kmeans,0.044846,0
2,Kmeans,0.046949,0
2,Kmeans,0.071092,1
2,Kmeans,0.017425,0
2,Kmeans,0.018118,1
2,Kmeans,0.064767,1
2,Kmeans,0.065814,0
2,Kmeans,0.093828,0
2,Kmeans,0.053982,0
2,Kmeans,0.049208,0
2,Kmeans,0.12509,0
2,Kmeans,0.163204,1
2,Kmeans,0.018584,0
2,Kmeans,0.031221,1
2,Kmeans,0.023497,0
2,Kmeans,0.062732,0
2,Kmeans,0.071303,0
2,Kmeans,0.049576,1
2,Kmeans,0.087436,0
2,Kmeans,0.022476,0
2,Kmeans,0.066248,0
2,Kmeans,0.11478,0
2,Kmeans,0.078216,1
2,Kmeans,0.048567,0
2,Kmeans,0.067468,0
2,Kmeans,0.061155,0
2,Kmeans,0.056126,0
2,Kmeans,0.10249,0
2,Kmeans,0.038118,1
2,Kmeans,0.096069,1
2,Kmeans,0.066871,1
2,Kmeans,0.043076,0
2,Kmeans,0.123485,0
2,Kmeans,0.010662,1
2,Kmeans,0.085767,0
2,Kmeans,0.148978,1
2,Kmeans,0.114494,1
2,Kmeans,0.035465,1
2,Kmeans,0.113325,1
2,Kmeans,0.074236,0
2,Kmeans,0.034913,1
2,Kmeans,0.080488,0
2,Kmeans,0.025744,1
2,Kmeans,0.035268,0
2,Kmeans,0.013227,0
2,Kmeans,0.105778,1
2,Kmeans,0.070237,0
2,Kmeans,0.117899,1
2,Kmeans,-0.000686,0
2,Kmeans,0.053467,0
2,Kmeans,0.043687,0
2,Kmeans,0.076256,0
2,Kmeans,0.055226,0
2,Kmeans,0.015406,1
2,Kmeans,0.005083,0
2,Kmeans,0.051025,0
2,Kmeans,0.121959,0
2,Kmeans,0.041851,1
2,Kmeans,0.129497,0
2,Kmeans,0.070987,1
2,Kmeans,0.047955,0
2,Kmeans,0.113325,1
2,Kmeans,0.097678,0
2,Kmeans,0.060135,0
2,Kmeans,0.070568,0
2,Kmeans,0.076703,0
2,Kmeans,0.087517,0
2,Kmeans,-0.007459,0
2,Kmeans,0.088281,1
2,Kmeans,0.071459,0
2,Kmeans,0.004234,0
2,Kmeans,0.111349,1
2,Kmeans,0.123164,1
2,Kmeans,0.0918,0
2,Kmeans,0.14041,1
2,Kmeans,0.10321,0
2,Kmeans,0.047543,1
2,Kmeans,0.041218,0
2,Kmeans,0.101581,0
2,Kmeans,0.031997,1
2,Kmeans,0.11584,1
2,Kmeans,0.066971,0
2,Kmeans,-0.011776,0
2,Kmeans,-0.000964,0
2,Kmeans,0.037146,0
2,Kmeans,0.016911,0
2,Kmeans,0.104695,0
2,Kmeans,0.103786,0
2,Kmeans,0.05174,0
2,Kmeans,-0.017618,0
2,Kmeans,0.009295,0
2,Kmeans,0.062657,0
2,Kmeans,0.082213,0
2,Kmeans,0.131501,0
2,Kmeans,0.050788,0
2,Kmeans,0.106736,1
2,Kmeans,-0.000138,0
2,Kmeans,0.095685,0
2,Kmeans,0.087794,0
2,Kmeans,0.108672,0
2,Kmeans,0.090046,0
2,Kmeans,0.117009,0
2,Kmeans,0.109055,0
2,Kmeans,0.03757,1
2,Kmeans,-0.000286,0
2,Kmeans,0.114031,0
2,Kmeans,0.055214,1
2,Kmeans,0.017114,0
2,Kmeans,0.052959,1
2,Kmeans,0.105692,0
2,Kmeans,0.064383,0
2,Kmeans,0.104044,0
2,Kmeans,0.071241,0
2,Kmeans,-0.001019,0
2,Kmeans,0.058851,1
2,Kmeans,0.038506,1
2,Kmeans,0.039274,1
2,Kmeans,0.122282,0
2,Kmeans,0.064637,1
2,Kmeans,0.071271,1
2,Kmeans,0.038824,0
2,Kmeans,0.001967,0
2,Kmeans,0.036699,1
2,Kmeans,0.063865,1
2,Kmeans,0.1148,1
2,Kmeans,0.056826,0
2,Kmeans,0.124982,0
2,Kmeans,0.149311,1
2,Kmeans,0.069126,0
2,Kmeans,0.019175,0
2,Kmeans,0.046882,0
2,Kmeans,0.080791,0
2,Kmeans,0.030573,1
2,Kmeans,0.054359,0
2,Kmeans,0.072313,1
2,Kmeans,0.219493,1
2,Kmeans,0.167217,1
2,Kmeans,0.058764,0
2,Kmeans,0.010352,0
2,Kmeans,0.111302,1
2,Kmeans,0.026161,1
2,Kmeans,0.089454,1
2,Kmeans,0.048008,0
2,Kmeans,0.094607,1
2,Kmeans,0.086603,0
2,Kmeans,0.043069,0
2,Kmeans,0.094853,0
2,Kmeans,0.041409,0
2,Kmeans,0.176573,1
2,Kmeans,-0.000622,0
2,Kmeans,0.040775,0
2,Kmeans,0.028451,1
2,Kmeans,0.075163,0
2,Kmeans,0.048931,1
2,Kmeans,0.062794,0
2,Kmeans,0.19302,1
2,Kmeans,0.074284,0
2,Kmeans,0.164955,1
2,Kmeans,0.078296,0
2,Kmeans,0.124441,0
2,Kmeans,0.14927,1
2,Kmeans,0.102052,0
2,Kmeans,-0.004448,0
2,Kmeans,0.056906,0
2,Kmeans,0.168831,1
2,Kmeans,0.035608,1
2,Kmeans,0.047364,0
2,Kmeans,0.066231,0
2,Kmeans,0.053973,0
2,Kmeans,0.047035,0
2,Kmeans,0.061935,0
2,Kmeans,0.135711,1
2,Kmeans,0.043059,0
2,Kmeans,0.003676,0
2,Kmeans,-0.013194,0
2,Kmeans,0.068361,1
2,Kmeans,0.098481,1
2,Kmeans,0.040544,0
2,Kmeans,0.013722,0
2,Kmeans,0.059676,0
2,Kmeans,0.039245,0
2,Kmeans,0.099199,0
2,Kmeans,0.099035,1
2,Kmeans,0.124822,0
2,Kmeans,0.041935,0
2,Kmeans,0.127363,1
2,Kmeans,0.106982,1
2,Kmeans,0.023581,0
2,Kmeans,-0.002831,0
2,Kmeans,0.032247,1
2,Kmeans,0.122089,0
2,Kmeans,0.052116,0
2,Kmeans,0.052516,0
2,Kmeans,0.06834,0
2,Kmeans,0.075778,0
2,Kmeans,0.078259,1
2,Kmeans,0.115234,1
2,Kmeans,0.035393,1
2,Kmeans,0.001737,0
2,Kmeans,0.096153,1
2,Kmeans,0.164082,1
2,Kmeans,0.038246,0
2,Kmeans,0.072924,0
2,Kmeans,0.004418,0
2,Kmeans,0.142363,0
2,Kmeans,0.072041,0
2,Kmeans,0.100198,1
2,Kmeans,0.109243,1
2,Kmeans,0.088471,0
2,Kmeans,0.20395,1
2,Kmeans,0.024418,1
2,Kmeans,0.034338,0
2,Kmeans,0.050853,0
2,Kmeans,0.067534,1
2,Kmeans,0.057689,1
2,Kmeans,0.144633,0
2,Kmeans,0.12509,0
2,Kmeans,0.096988,0
2,Kmeans,0.031997,1
2,Kmeans,0.152105,1
2,Kmeans,0.131455,1
2,Kmeans,0.151017,1
2,Kmeans,0.006214,0
2,Kmeans,0.021185,0
2,Kmeans,0.012408,0
2,Kmeans,0.097002,0
2,Kmeans,0.173322,1
2,Kmeans,0.081379,0
2,Kmeans,0.180894,1
2,Kmeans,0.066485,0
2,Kmeans,0.040563,1
2,Kmeans,0.151008,1
2,Kmeans,0.035748,1
2,Kmeans,0.077462,0
2,Kmeans,0.048046,0
2,Kmeans,0.065899,0
2,Kmeans,-0.006735,0
2,Kmeans,0.13733,1
2,Kmeans,0.156605,1
2,Kmeans,0.018294,0
2,Kmeans,0.003352,0
2,Kmeans,0.065644,0
2,Kmeans,0.051581,0
2,Kmeans,0.020478,0
2,Kmeans,0.002832,0
2,Kmeans,0.055505,1
2,Kmeans,0.03464,1
2,Kmeans,0.034159,1
2,Kmeans,0.092558,1
2,Kmeans,0.1072,0
2,Kmeans,0.026729,0
2,Kmeans,0.066661,1
2,Kmeans,0.014933,0
2,Kmeans,0.092637,0
2,Kmeans,0.135362,1
2,Kmeans,0.083878,0
2,Kmeans,0.064489,0
2,Kmeans,0.123939,0
2,Kmeans,0.026201,0
2,Kmeans,0.064499,0
2,Kmeans,0.043956,0
2,Kmeans,0.127695,1
2,Kmeans,0.008392,0
2,Kmeans,0.099674,0
2,Kmeans,0.063171,0
2,Kmeans,0.099422,1
2,Kmeans,0.03815,0
2,Kmeans,0.090758,0
2,Kmeans,0.094833,0
2,Kmeans,0.08707,1
2,Kmeans,0.098305,0
2,Kmeans,0.074235,0
2,Kmeans,0.085079,0
2,Kmeans,0.144633,1
2,Kmeans,0.078922,0
2,Kmeans,0.050308,0
2,Kmeans,0.068837,0
2,Kmeans,-0.008873,0
2,Kmeans,0.162981,1
2,Kmeans,0.229828,1
2,Kmeans,0.149197,1
2,Kmeans,0.00996,1
2,Kmeans,0.008233,0
2,Kmeans,0.032437,0
2,Kmeans,0.0833,1
2,Kmeans,0.116062,0
2,Kmeans,0.128339,0
2,Kmeans,0.071252,0
2,Kmeans,0.098049,0
2,Kmeans,0.102714,1
2,Kmeans,0.06233,1
2,Kmeans,0.056429,0
2,Kmeans,0.035841,0
2,Kmeans,0.105562,0
2,Kmeans,0.062562,0
2,Kmeans,0.058208,0
2,Kmeans,0.100542,0
2,Kmeans,0.173271,1
2,Kmeans,0.080058,0
2,Kmeans,0.065128,0
2,Kmeans,0.079464,0
2,Kmeans,0.00318,0
2,Kmeans,0.092808,1
2,Kmeans,0.043113,0
2,Kmeans,0.029114,0
2,Kmeans,0.108038,0
2,Kmeans,0.08092,0
2,Kmeans,0.11818,1
2,Kmeans,0.049187,1
2,Kmeans,0.014221,0
2,Kmeans,0.144849,1
2,Kmeans,0.209359,1
2,Kmeans,0.035839,0
2,Kmeans,0.080211,0
2,Kmeans,0.111581,1
2,Kmeans,0.066828,0
2,Kmeans,0.024068,0
2,Kmeans,0.077679,1
2,Kmeans,0.102073,1
2,Kmeans,0.082238,1
2,Kmeans,0.051253,0
2,Kmeans,0.073058,0
2,Kmeans,0.025295,0
2,Kmeans,0.081348,0
2,Kmeans,0.068238,0
2,Kmeans,0.148978,1
2,Kmeans,0.058256,0
2,Kmeans,0.101828,1
2,Kmeans,0.135172,0
2,Kmeans,0.007966,0
2,Kmeans,0.064637,1
2,Kmeans,0.082813,1
2,Kmeans,0.018058,1
2,Kmeans,0.067067,0
2,Kmeans,0.027888,1
2,Kmeans,0.080944,0
2,Kmeans,0.032585,0
2,Kmeans,0.061255,0
2,Kmeans,0.103771,0
2,Kmeans,0.105814,1
2,Kmeans,0.083875,0
2,Kmeans,0.021029,1
2,Kmeans,0.034712,1
2,Kmeans,0.091209,1
2,Kmeans,0.028818,0
2,Kmeans,0.11134,1
2,Kmeans,0.021511,0
2,Kmeans,0.089203,0
2,Kmeans,0.086196,0
2,Kmeans,0.111582,0
2,Kmeans,0.160591,1
2,Kmeans,0.073587,0
2,Kmeans,0.044849,0
2,Kmeans,0.07268,1
2,Kmeans,0.185968,1
2,Kmeans,0.036609,1
2,Kmeans,0.061775,0
2,Kmeans,0.119123,0
2,Kmeans,0.087863,1
2,Kmeans,0.060678,0
2,Kmeans,0.053804,0
2,Kmeans,0.10256,0
2,Kmeans,0.083688,0
2,Kmeans,0.076448,1
2,Kmeans,0.163995,1
2,Kmeans,0.0743,0
2,Kmeans,0.065634,0
2,Kmeans,0.116402,0
2,Kmeans,0.198122,1
2,Kmeans,0.04259,0
2,Kmeans,0.151115,1
2,Kmeans,0.044354,0
2,Kmeans,0.129795,1
2,Kmeans,0.024173,0
2,Kmeans,0.050549,0
2,Kmeans,0.030641,0
2,Kmeans,0.136788,1
2,Kmeans,0.001998,0
2,Kmeans,0.178725,1
2,Kmeans,0.13496,0
2,Kmeans,0.019826,1
2,Kmeans,0.056617,0
2,Kmeans,0.041489,0
2,Kmeans,0.080634,0
2,Kmeans,0.058189,0
2,Kmeans,0.030166,0
2,Kmeans,0.088387,1
2,Kmeans,0.146501,1
2,Kmeans,0.072355,0
2,Kmeans,0.112769,0
2,Kmeans,0.116007,0
2,Kmeans,0.050976,0
2,Kmeans,0.062355,0
2,Kmeans,0.054433,0
2,Kmeans,0.120102,1
2,Kmeans,0.130532,1
2,Kmeans,0.068644,0
