k,type,score,label
2,Kmeans,0.080501,0
2,Kmeans,0.091785,1
2,Kmeans,0.275732,0
2,Kmeans,0.147551,0
2,Kmeans,0.18589,0
2,Kmeans,0.212092,0
2,Kmeans,0.345342,1
2,Kmeans,0.133962,0
2,Kmeans,0.167818,0
2,Kmeans,0.133456,0
2,Kmeans,0.120535,0
2,Kmeans,0.227938,0
2,Kmeans,0.326897,1
2,Kmeans,0.273128,0
2,Kmeans,0.17078,0
2,Kmeans,0.256445,0
2,Kmeans,0.28388,1
2,Kmeans,0.212849,0
2,Kmeans,0.235133,0
2,Kmeans,0.105612,1
2,Kmeans,0.046224,0
2,Kmeans,0.09678,0
2,Kmeans,0.162783,0
2,Kmeans,0.18284,0
2,Kmeans,0.148649,0
2,Kmeans,0.137476,0
2,Kmeans,0.24111,1
2,Kmeans,0.187806,0
2,Kmeans,0.307054,1
2,Kmeans,0.212685,0
2,Kmeans,0.141527,1
2,Kmeans,0.21474,0
2,Kmeans,0.126217,0
2,Kmeans,0.038133,0
2,Kmeans,0.232854,0
2,Kmeans,0.139635,0
2,Kmeans,0.022447,1
2,Kmeans,0.182224,0
2,Kmeans,0.227115,0
2,Kmeans,0.130321,0
2,Kmeans,0.269482,0
2,Kmeans,0.068019,0
2,Kmeans,0.150703,0
2,Kmeans,0.182372,1
2,Kmeans,0.194813,0
2,Kmeans,0.343565,1
2,Kmeans,0.224138,0
2,Kmeans,0.210768,1
2,Kmeans,0.17293,0
2,Kmeans,0.084204,0
2,Kmeans,0.106014,0
2,Kmeans,0.141158,0
2,Kmeans,0.112099,1
2,Kmeans,0.12525,0
2,Kmeans,0.224516,1
2,Kmeans,0.257176,1
2,Kmeans,0.125643,0
2,Kmeans,-0.022833,0
2,Kmeans,0.103793,1
2,Kmeans,0.360559,1
2,Kmeans,0.073443,1
2,Kmeans,0.079744,0
2,Kmeans,0.256271,0
2,Kmeans,-0.011104,0
2,Kmeans,0.181731,0
2,Kmeans,0.054469,0
2,Kmeans,0.206545,0
2,Kmeans,0.278149,0
2,Kmeans,0.229142,0
2,Kmeans,0.248945,1
2,Kmeans,-0.032676,0
2,Kmeans,0.170172,1
2,Kmeans,0.120093,0
2,Kmeans,0.153086,0
2,Kmeans,0.138491,0
2,Kmeans,0.091945,1
2,Kmeans,0.195298,0
2,Kmeans,0.142871,0
2,Kmeans,0.170773,0
2,Kmeans,0.202777,0
2,Kmeans,0.114564,0
2,Kmeans,0.125207,0
2,Kmeans,0.110789,0
2,Kmeans,0.13583,0
2,Kmeans,0.121131,1
2,Kmeans,0.12289,1
2,Kmeans,0.165035,0
2,Kmeans,0.141449,0
2,Kmeans,0.098807,0
2,Kmeans,0.058514,0
2,Kmeans,0.150061,1
2,Kmeans,0.143066,0
2,Kmeans,0.216459,0
2,Kmeans,0.119353,0
2,Kmeans,0.126553,0
2,Kmeans,0.139896,0
2,Kmeans,0.249202,0
2,Kmeans,0.130586,0
2,Kmeans,0.091847,0
2,Kmeans,0.156679,0
2,Kmeans,0.248831,0
2,Kmeans,0.20623,1
2,Kmeans,0.182745,0
2,Kmeans,0.215806,0
2,Kmeans,0.147614,0
2,Kmeans,0.165057,1
2,Kmeans,0.255718,0
2,Kmeans,0.140854,0
2,Kmeans,0.24704,0
2,Kmeans,0.093665,1
2,Kmeans,0.245025,0
2,Kmeans,0.315019,1
2,Kmeans,0.073638,0
2,Kmeans,0.248815,0
2,Kmeans,0.328958,1
2,Kmeans,0.141454,0
2,Kmeans,0.126984,0
2,Kmeans,0.311275,1
2,Kmeans,0.221563,0
2,Kmeans,0.134201,0
2,Kmeans,0.098287,0
2,Kmeans,0.103051,0
2,Kmeans,0.201609,0
2,Kmeans,0.102042,0
2,Kmeans,0.085774,0
2,Kmeans,0.161728,0
2,Kmeans,0.352308,1
2,Kmeans,0.144457,0
2,Kmeans,0.139879,0
2,Kmeans,0.180136,0
2,Kmeans,0.242712,0
2,Kmeans,0.144601,0
2,Kmeans,0.24217,0
2,Kmeans,0.307346,1
2,Kmeans,0.068769,0
2,Kmeans,0.225752,1
2,Kmeans,0.226974,1
2,Kmeans,0.225632,0
2,Kmeans,0.264754,1
2,Kmeans,0.262449,0
2,Kmeans,0.148019,0
2,Kmeans,0.2328,0
2,Kmeans,0.066234,1
2,Kmeans,0.119363,0
2,Kmeans,0.14695,0
2,Kmeans,0.139624,0
2,Kmeans,0.062229,1
2,Kmeans,0.2228,0
2,Kmeans,0.191733,0
2,Kmeans,0.093722,1
2,Kmeans,0.118293,0
2,Kmeans,0.378533,1
2,Kmeans,0.109244,0
2,Kmeans,0.042827,0
2,Kmeans,0.174909,0
2,Kmeans,0.337268,1
2,Kmeans,0.083501,0
2,Kmeans,0.085613,0
2,Kmeans,0.150568,1
2,Kmeans,0.149625,0
2,Kmeans,0.173532,0
2,Kmeans,0.272929,0
2,Kmeans,0.151853,0
2,Kmeans,0.095216,0
2,Kmeans,0.143364,0
2,Kmeans,0.134634,0
2,Kmeans,0.123575,0
2,Kmeans,0.253147,0
2,Kmeans,0.243075,0
2,Kmeans,0.297377,1
2,Kmeans,0.210574,1
2,Kmeans,0.26312,0
2,Kmeans,0.167317,0
2,Kmeans,0.201208,1
2,Kmeans,0.225835,0
2,Kmeans,0.191209,0
2,Kmeans,0.247762,0
2,Kmeans,0.15534,0
2,Kmeans,0.091794,1
2,Kmeans,0.25009,1
2,Kmeans,0.114155,0
2,Kmeans,0.236064,0
2,Kmeans,0.241855,0
2,Kmeans,0.170749,0
2,Kmeans,0.029913,0
2,Kmeans,0.171599,0
2,Kmeans,0.185926,0
2,Kmeans,0.245941,0
2,Kmeans,0.021475,0
2,Kmeans,0.130137,1
2,Kmeans,0.191236,1
2,Kmeans,0.231475,0
2,Kmeans,0.271509,0
2,Kmeans,0.275443,0
2,Kmeans,0.069918,0
2,Kmeans,0.217875,0
2,Kmeans,0.217711,0
2,Kmeans,0.259323,0
2,Kmeans,0.145268,0
2,Kmeans,0.202599,0
2,Kmeans,0.020426,0
2,Kmeans,0.275122,0
2,Kmeans,0.304402,1
2,Kmeans,0.149195,0
2,Kmeans,0.099435,0
2,Kmeans,0.215358,1
2,Kmeans,0.11779,0
2,Kmeans,0.217143,0
2,Kmeans,0.228472,1
2,Kmeans,0.127981,1
2,Kmeans,0.095069,0
2,Kmeans,0.162505,0
2,Kmeans,0.262663,0
2,Kmeans,0.290618,1
2,Kmeans,0.125512,0
2,Kmeans,0.215497,0
2,Kmeans,0.313992,1
2,Kmeans,0.014406,0
2,Kmeans,0.256511,1
2,Kmeans,0.080414,0
2,Kmeans,0.162397,0
2,Kmeans,0.145611,0
2,Kmeans,0.200454,0
2,Kmeans,0.138737,0
2,Kmeans,0.097811,0
2,Kmeans,0.182759,0
2,Kmeans,0.084732,0
2,Kmeans,0.09676,0
2,Kmeans,0.198962,0
2,Kmeans,0.147021,0
2,Kmeans,0.176464,0
2,Kmeans,0.146243,0
2,Kmeans,0.239871,0
2,Kmeans,0.17188,0
2,Kmeans,0.115806,0
2,Kmeans,0.2151,1
2,Kmeans,0.328681,1
2,Kmeans,0.08222,0
2,Kmeans,0.139817,0
2,Kmeans,0.138975,0
2,Kmeans,0.199272,0
2,Kmeans,0.251578,1
2,Kmeans,0.186971,0
2,Kmeans,0.29102,1
2,Kmeans,0.211827,0
2,Kmeans,0.153511,0
2,Kmeans,0.128318,0
2,Kmeans,0.232457,1
2,Kmeans,0.259157,0
2,Kmeans,0.262041,0
2,Kmeans,0.194435,0
2,Kmeans,0.220679,0
2,Kmeans,0.279251,1
2,Kmeans,0.142755,0
2,Kmeans,0.261449,1
2,Kmeans,0.111739,0
2,Kmeans,0.162444,0
2,Kmeans,0.173266,1
2,Kmeans,0.133738,0
2,Kmeans,0.222866,0
2,Kmeans,0.256868,1
2,Kmeans,0.190497,1
2,Kmeans,0.368061,1
2,Kmeans,0.089315,0
2,Kmeans,0.173047,0
2,Kmeans,0.071033,0
2,Kmeans,0.372063,1
2,Kmeans,0.278762,1
2,Kmeans,0.074007,1
2,Kmeans,0.047167,0
2,Kmeans,-0.019408,0
2,Kmeans,0.093655,0
2,Kmeans,0.104578,1
2,Kmeans,0.146411,1
2,Kmeans,0.200074,0
2,Kmeans,0.098521,1
2,Kmeans,0.365785,1
2,Kmeans,0.298034,1
2,Kmeans,0.088436,0
2,Kmeans,0.044545,1
2,Kmeans,0.110643,1
2,Kmeans,0.318009,1
2,Kmeans,0.168263,0
2,Kmeans,0.240791,1
2,Kmeans,0.131558,0
2,Kmeans,0.180279,0
2,Kmeans,0.175503,1
2,Kmeans,0.099149,1
2,Kmeans,0.03964,1
2,Kmeans,0.253977,1
2,Kmeans,0.201549,0
2,Kmeans,0.034329,0
2,Kmeans,0.10275,0
2,Kmeans,0.212313,0
2,Kmeans,0.242013,1
2,Kmeans,0.188138,1
2,Kmeans,0.369167,1
2,Kmeans,0.115133,0
2,Kmeans,0.096782,0
2,Kmeans,0.270711,0
2,Kmeans,0.2098,0
2,Kmeans,0.236212,1
2,Kmeans,0.041324,1
2,Kmeans,0.265608,0
2,Kmeans,0.250087,0
2,Kmeans,0.164751,0
2,Kmeans,0.048067,1
2,Kmeans,0.251675,1
2,Kmeans,0.175219,0
2,Kmeans,0.110911,0
2,Kmeans,0.131398,0
2,Kmeans,0.125715,1
2,Kmeans,0.336805,1
2,Kmeans,0.128929,1
2,Kmeans,0.084537,0
2,Kmeans,0.187585,0
2,Kmeans,0.088828,0
2,Kmeans,0.035655,0
2,Kmeans,0.270645,1
2,Kmeans,0.186678,0
2,Kmeans,0.105445,1
2,Kmeans,0.242691,1
2,Kmeans,0.069138,0
2,Kmeans,0.229047,0
2,Kmeans,0.212651,0
2,Kmeans,0.220939,1
2,Kmeans,0.22171,0
2,Kmeans,0.029735,0
2,Kmeans,0.095725,0
2,Kmeans,0.08733,0
2,Kmeans,0.228238,0
2,Kmeans,0.192366,0
2,Kmeans,0.06747,0
2,Kmeans,0.170047,0
2,Kmeans,0.333888,1
2,Kmeans,0.088075,1
2,Kmeans,0.195141,0
2,Kmeans,0.240857,1
2,Kmeans,0.226473,0
2,Kmeans,0.101379,0
2,Kmeans,0.11463,0
2,Kmeans,0.252641,0
2,Kmeans,0.33042,1
2,Kmeans,0.314367,1
2,Kmeans,0.245362,0
2,Kmeans,0.052494,0
2,Kmeans,0.155857,0
2,Kmeans,0.058889,0
2,Kmeans,0.026921,0
2,Kmeans,0.271061,0
2,Kmeans,0.137193,0
2,Kmeans,0.237589,0
2,Kmeans,0.332038,1
2,Kmeans,0.177999,1
2,Kmeans,0.141399,0
2,Kmeans,0.299076,0
2,Kmeans,0.110897,0
2,Kmeans,0.124369,0
2,Kmeans,0.098822,0
2,Kmeans,0.334757,1
2,Kmeans,0.247755,1
2,Kmeans,0.165158,0
2,Kmeans,0.153418,1
2,Kmeans,0.228439,0
2,Kmeans,0.12325,0
2,Kmeans,0.096679,0
2,Kmeans,0.23691,0
2,Kmeans,0.376845,1
2,Kmeans,0.223201,0
2,Kmeans,0.043868,0
2,Kmeans,0.236516,0
2,Kmeans,0.168425,0
2,Kmeans,0.008736,0
2,Kmeans,0.174217,0
2,Kmeans,-0.006278,0
2,Kmeans,0.064711,0
2,Kmeans,0.100762,0
2,Kmeans,0.01469,0
2,Kmeans,0.090892,0
2,Kmeans,0.228475,0
2,Kmeans,0.350264,1
2,Kmeans,0.193365,0
2,Kmeans,0.220669,0
2,Kmeans,0.102547,0
2,Kmeans,0.150756,0
2,Kmeans,0.112431,0
2,Kmeans,0.191703,0
2,Kmeans,0.356808,1
2,Kmeans,0.201079,0
2,Kmeans,0.095903,0
2,Kmeans,0.177098,0
2,Kmeans,0.091807,0
2,Kmeans,0.155692,0
2,Kmeans,0.142712,0
2,Kmeans,0.137142,0
2,Kmeans,0.057747,1
2,Kmeans,-0.004322,0
2,Kmeans,0.168223,1
2,Kmeans,0.139356,0
2,Kmeans,0.236528,1
2,Kmeans,0.128951,0
2,Kmeans,0.132617,1
2,Kmeans,0.178393,0
2,Kmeans,0.065968,1
2,Kmeans,0.083687,0
2,Kmeans,0.029134,0
2,Kmeans,0.122454,1
2,Kmeans,0.153343,0
2,Kmeans,0.346843,1
2,Kmeans,0.121335,0
2,Kmeans,0.082435,1
2,Kmeans,0.280864,0
2,Kmeans,0.28632,1
2,Kmeans,0.080489,0
2,Kmeans,0.265276,0
2,Kmeans,0.314129,1
2,Kmeans,0.244781,1
2,Kmeans,0.235077,1
2,Kmeans,0.361542,1
2,Kmeans,0.163022,0
2,Kmeans,0.243998,1
2,Kmeans,0.078334,0
2,Kmeans,0.193791,1
2,Kmeans,0.21271,1
2,Kmeans,0.091342,1
2,Kmeans,0.138472,0
2,Kmeans,0.224026,0
2,Kmeans,0.142921,0
2,Kmeans,0.233482,0
2,Kmeans,0.048115,0
2,Kmeans,0.271367,0
2,Kmeans,0.119837,1
2,Kmeans,0.178138,1
2,Kmeans,0.265452,0
2,Kmeans,0.189337,0
2,Kmeans,0.12679,0
2,Kmeans,0.301435,0
2,Kmeans,0.112272,1
2,Kmeans,0.107731,0
2,Kmeans,0.056315,0
2,Kmeans,0.244878,0
2,Kmeans,0.190547,0
2,Kmeans,0.043361,0
2,Kmeans,0.312509,1
2,Kmeans,0.09321,1
2,Kmeans,0.265904,0
2,Kmeans,0.169705,0
2,Kmeans,0.105095,0
2,Kmeans,0.226513,1
2,Kmeans,0.069251,0
2,Kmeans,0.078744,0
2,Kmeans,0.248325,0
2,Kmeans,0.154659,0
2,Kmeans,0.234725,1
2,Kmeans,0.204266,1
2,Kmeans,0.243498,1
2,Kmeans,0.203513,0
2,Kmeans,0.130636,0
2,Kmeans,0.232888,1
2,Kmeans,0.133459,1
2,Kmeans,0.258099,0
2,Kmeans,0.254615,0
2,Kmeans,0.143839,1
2,Kmeans,0.253366,0
2,Kmeans,0.248072,1
2,Kmeans,0.080068,0
2,Kmeans,0.279842,1
2,Kmeans,0.138902,0
2,Kmeans,0.318666,1
2,Kmeans,0.212683,1
2,Kmeans,0.047475,0
2,Kmeans,-0.00364,0
2,Kmeans,0.210152,0
2,Kmeans,0.185679,0
2,Kmeans,0.118274,0
2,Kmeans,0.062525,0
2,Kmeans,0.144835,0
2,Kmeans,0.186042,0
2,Kmeans,0.148636,1
2,Kmeans,0.170715,0
2,Kmeans,0.14816,0
2,Kmeans,0.14093,1
2,Kmeans,0.329482,1
2,Kmeans,0.123246,0
2,Kmeans,0.264221,0
2,Kmeans,0.210423,0
2,Kmeans,0.250494,0
2,Kmeans,0.169773,0
2,Kmeans,0.165922,0
2,Kmeans,0.255251,0
2,Kmeans,0.124617,0
2,Kmeans,0.136859,0
2,Kmeans,0.116656,0
2,Kmeans,0.067822,0
2,Kmeans,0.091611,0
2,Kmeans,0.193734,0
2,Kmeans,0.101669,0
2,Kmeans,0.19771,0
2,Kmeans,0.224065,0
2,Kmeans,0.128214,0
2,Kmeans,0.224528,0
2,Kmeans,0.115152,0
2,Kmeans,0.241472,1
2,Kmeans,0.057931,0
2,Kmeans,0.181027,0
2,Kmeans,0.179622,0
2,Kmeans,0.326897,1
2,Kmeans,0.224157,0
2,Kmeans,0.320726,1
2,Kmeans,0.098797,0
2,Kmeans,0.105625,0
2,Kmeans,0.333815,1
2,Kmeans,0.22681,1
2,Kmeans,0.064327,0
2,Kmeans,0.209643,0
2,Kmeans,0.14434,0
2,Kmeans,0.030776,1
2,Kmeans,0.170357,0
2,Kmeans,0.099151,0
2,Kmeans,0.222506,1
2,Kmeans,0.206923,0
2,Kmeans,0.236593,0
2,Kmeans,0.203253,0
2,Kmeans,0.254058,1
2,Kmeans,0.259802,0
2,Kmeans,0.195956,0
2,Kmeans,0.336544,1
2,Kmeans,0.323198,1
2,Kmeans,0.174599,1
2,Kmeans,0.139856,0
2,Kmeans,0.170042,0
2,Kmeans,0.074117,0
2,Kmeans,0.170784,0
2,Kmeans,0.215135,1
2,Kmeans,0.040466,1
2,Kmeans,0.165271,0
2,Kmeans,0.326997,1
2,Kmeans,0.15145,0
2,Kmeans,0.362646,1
2,Kmeans,0.212883,0
2,Kmeans,0.297161,1
2,Kmeans,0.066374,0
2,Kmeans,0.173322,0
2,Kmeans,0.266341,0
2,Kmeans,0.152367,0
2,Kmeans,0.300764,1
2,Kmeans,0.183987,0
2,Kmeans,0.101938,0
2,Kmeans,0.169998,1
2,Kmeans,0.136516,0
2,Kmeans,0.146529,0
2,Kmeans,0.224667,1
2,Kmeans,0.376364,1
2,Kmeans,0.299515,1
2,Kmeans,0.146633,0
2,Kmeans,0.129357,0
2,Kmeans,0.226372,0
2,Kmeans,0.058579,1
2,Kmeans,0.265202,1
2,Kmeans,0.206047,1
2,Kmeans,0.258872,0
2,Kmeans,0.234051,1
2,Kmeans,0.131584,0
2,Kmeans,0.309819,1
2,Kmeans,0.283238,1
2,Kmeans,0.220975,0
2,Kmeans,0.266634,0
2,Kmeans,0.166955,1
2,Kmeans,-0.030542,0
2,Kmeans,0.155638,0
2,Kmeans,0.122755,0
2,Kmeans,0.239246,1
2,Kmeans,0.363357,1
2,Kmeans,0.243513,1
2,Kmeans,0.110211,0
2,Kmeans,0.135103,0
2,Kmeans,0.235454,0
2,Kmeans,-0.009177,0
2,Kmeans,0.148965,0
2,Kmeans,0.188207,0
2,Kmeans,0.230684,0
2,Kmeans,0.140129,0
2,Kmeans,0.232312,0
2,Kmeans,0.152249,0
2,Kmeans,0.203196,1
2,Kmeans,0.354244,1
2,Kmeans,0.176984,1
2,Kmeans,0.186539,1
2,Kmeans,0.146787,0
2,Kmeans,0.222488,0
2,Kmeans,0.192723,1
2,Kmeans,0.149977,1
2,Kmeans,0.102864,0
2,Kmeans,0.126647,1
2,Kmeans,0.245355,1
2,Kmeans,0.068181,1
2,Kmeans,0.049112,0
2,Kmeans,0.264788,1
2,Kmeans,0.184485,0
2,Kmeans,0.194217,1
2,Kmeans,0.34223,1
2,Kmeans,0.220917,0
2,Kmeans,0.182439,1
2,Kmeans,0.252823,0
2,Kmeans,0.163565,0
2,Kmeans,0.188304,0
2,Kmeans,-0.035835,0
2,Kmeans,0.263116,0
2,Kmeans,0.130017,0
2,Kmeans,0.320583,1
2,Kmeans,0.251896,1
2,Kmeans,0.148072,0
2,Kmeans,0.279551,0
2,Kmeans,0.028503,0
2,Kmeans,0.245971,0
2,Kmeans,0.1615,1
2,Kmeans,0.195825,0
2,Kmeans,0.247397,1
2,Kmeans,0.173699,0
2,Kmeans,0.187384,0
2,Kmeans,-0.012497,0
2,Kmeans,0.115455,0
2,Kmeans,0.137113,0
2,Kmeans,0.185697,0
2,Kmeans,0.209877,1
2,Kmeans,0.333394,1
2,Kmeans,0.191967,0
2,Kmeans,0.353461,1
2,Kmeans,0.327091,1
2,Kmeans,0.086139,0
2,Kmeans,0.245153,0
2,Kmeans,0.013687,0
2,Kmeans,0.167575,0
2,Kmeans,0.077679,0
2,Kmeans,0.130473,0
2,Kmeans,0.215819,0
2,Kmeans,0.139237,0
2,Kmeans,0.179431,0
2,Kmeans,0.150444,0
2,Kmeans,0.073643,0
2,Kmeans,0.161984,0
2,Kmeans,0.244478,1
2,Kmeans,0.074314,0
2,Kmeans,0.10231,0
2,Kmeans,0.163089,0
2,Kmeans,0.131612,1
2,Kmeans,0.146014,0
2,Kmeans,0.159865,0
2,Kmeans,0.196416,0
2,Kmeans,0.095442,0
2,Kmeans,0.095498,0
2,Kmeans,0.05424,1
2,Kmeans,0.231942,0
2,Kmeans,0.15505,0
2,Kmeans,0.227642,1
2,Kmeans,0.238063,0
2,Kmeans,0.146268,1
2,Kmeans,0.279168,0
2,Kmeans,0.167205,0
2,Kmeans,0.263096,0
2,Kmeans,0.231507,0
2,Kmeans,0.198578,1
2,Kmeans,0.27566,0
2,Kmeans,0.142115,0
2,Kmeans,0.18009,0
2,Kmeans,0.019439,1
2,Kmeans,0.157205,0
2,Kmeans,0.211751,0
2,Kmeans,0.111211,0
2,Kmeans,0.187608,0
2,Kmeans,0.318517,1
2,Kmeans,0.206939,0
2,Kmeans,0.20804,0
2,Kmeans,0.015682,0
2,Kmeans,0.093357,1
2,Kmeans,0.183687,0
2,Kmeans,0.213196,1
2,Kmeans,0.083142,1
2,Kmeans,0.174707,1
2,Kmeans,0.334794,1
2,Kmeans,0.353029,1
2,Kmeans,0.091598,1
2,Kmeans,0.084912,0
2,Kmeans,0.246574,0
2,Kmeans,0.157467,0
2,Kmeans,0.264239,0
2,Kmeans,0.252544,0
2,Kmeans,0.050956,0
2,Kmeans,0.168515,1
2,Kmeans,0.027963,0
2,Kmeans,0.167118,0
2,Kmeans,0.106577,0
2,Kmeans,0.314387,1
2,Kmeans,0.16227,0
2,Kmeans,0.164975,0
2,Kmeans,0.264069,0
2,Kmeans,0.228758,1
2,Kmeans,0.233374,1
2,Kmeans,0.316906,1
2,Kmeans,0.242253,0
2,Kmeans,0.232543,0
2,Kmeans,0.324012,1
2,Kmeans,0.265524,0
2,Kmeans,0.167413,1
2,Kmeans,0.058774,0
2,Kmeans,0.269206,1
2,Kmeans,0.194012,0
2,Kmeans,0.14011,0
2,Kmeans,0.190174,0
2,Kmeans,0.184693,0
2,Kmeans,0.270629,1
2,Kmeans,0.199413,0
2,Kmeans,0.134978,1
2,Kmeans,0.245876,0
2,Kmeans,0.017529,0
2,Kmeans,0.187973,0
2,Kmeans,0.069459,0
2,Kmeans,0.137934,0
2,Kmeans,0.158759,0
2,Kmeans,0.087369,0
2,Kmeans,0.23226,0
2,Kmeans,0.209858,0
2,Kmeans,0.155154,1
2,Kmeans,0.234592,1
2,Kmeans,0.196518,0
2,Kmeans,0.162841,0
2,Kmeans,0.070042,0
2,Kmeans,0.236801,1
2,Kmeans,0.234009,1
2,Kmeans,0.195973,1
2,Kmeans,0.119849,0
2,Kmeans,0.127402,0
2,Kmeans,0.252529,1
2,Kmeans,0.072272,1
2,Kmeans,0.209744,1
2,Kmeans,0.150229,0
2,Kmeans,0.084001,0
2,Kmeans,0.187862,0
2,Kmeans,0.26501,0
2,Kmeans,0.126121,0
2,Kmeans,0.199185,0
2,Kmeans,0.137548,0
2,Kmeans,-0.022695,0
2,Kmeans,0.286707,1
2,Kmeans,0.353911,1
2,Kmeans,0.251035,0
2,Kmeans,0.315781,1
2,Kmeans,0.179433,1
2,Kmeans,0.260684,0
2,Kmeans,0.157269,0
2,Kmeans,0.187082,0
2,Kmeans,0.099483,0
2,Kmeans,0.13292,0
2,Kmeans,0.289381,0
2,Kmeans,0.225544,0
2,Kmeans,0.315764,1
2,Kmeans,0.176994,0
2,Kmeans,0.143939,0
2,Kmeans,0.223123,0
2,Kmeans,0.137912,0
2,Kmeans,0.035085,0
2,Kmeans,0.219814,0
2,Kmeans,0.246795,1
2,Kmeans,0.241816,0
2,Kmeans,0.236751,0
2,Kmeans,0.321405,1
2,Kmeans,0.217975,0
2,Kmeans,0.327298,1
2,Kmeans,0.055232,1
2,Kmeans,0.104765,0
2,Kmeans,0.24097,0
2,Kmeans,0.095948,1
2,Kmeans,0.171561,0
2,Kmeans,0.155192,0
2,Kmeans,0.150912,1
2,Kmeans,0.180898,0
2,Kmeans,0.333547,1
2,Kmeans,0.141406,0
2,Kmeans,0.197963,1
2,Kmeans,0.222858,1
2,Kmeans,0.115853,0
2,Kmeans,0.124434,1
2,Kmeans,0.173283,0
2,Kmeans,0.111187,0
2,Kmeans,0.109824,0
2,Kmeans,0.151495,0
2,Kmeans,0.181478,1
2,Kmeans,0.192966,0
2,Kmeans,0.179235,0
2,Kmeans,0.23785,0
2,Kmeans,0.234074,0
2,Kmeans,0.198941,1
2,Kmeans,0.132183,0
2,Kmeans,0.117665,1
2,Kmeans,0.149422,0
2,Kmeans,0.028787,0
2,Kmeans,0.114452,1
2,Kmeans,0.147367,0
2,Kmeans,0.147839,0
2,Kmeans,0.338989,1
2,Kmeans,0.130048,0
2,Kmeans,0.02517,0
2,Kmeans,0.145686,0
2,Kmeans,0.219999,0
2,Kmeans,0.18078,0
2,Kmeans,0.126265,0
2,Kmeans,0.163491,0
2,Kmeans,0.130457,0
2,Kmeans,0.07697,0
2,Kmeans,0.240409,0
2,Kmeans,0.242623,1
2,Kmeans,0.138121,0
2,Kmeans,0.077252,0
2,Kmeans,0.084898,0
2,Kmeans,0.353868,1
2,Kmeans,0.20017,1
2,Kmeans,0.260896,0
2,Kmeans,0.305386,1
2,Kmeans,0.134664,0
2,Kmeans,-0.00703,0
2,Kmeans,0.172714,0
2,Kmeans,0.138451,0
2,Kmeans,0.160222,0
2,Kmeans,0.319531,1
2,Kmeans,0.320014,1
2,Kmeans,0.196638,1
2,Kmeans,0.14398,0
2,Kmeans,0.206248,0
2,Kmeans,0.110202,1
2,Kmeans,0.19943,0
2,Kmeans,0.056737,0
2,Kmeans,0.084266,0
2,Kmeans,0.217921,0
2,Kmeans,0.156044,1
2,Kmeans,0.106417,0
2,Kmeans,0.037295,0
2,Kmeans,0.239247,0
2,Kmeans,0.342828,1
2,Kmeans,0.249115,1
2,Kmeans,0.221682,0
2,Kmeans,0.09493,0
